#node	identifier	category	term ID	term description
SDY_1564	300267.SDY_1564	GO Function	GO:0005216	Ion channel activity
SDY_1564	300267.SDY_1564	GO Function	GO:0005244	Voltage-gated ion channel activity
SDY_1564	300267.SDY_1564	GO Function	GO:0005247	Voltage-gated chloride channel activity
SDY_1564	300267.SDY_1564	GO Function	GO:0005253	Anion channel activity
SDY_1564	300267.SDY_1564	GO Function	GO:0005254	Chloride channel activity
SDY_1564	300267.SDY_1564	GO Function	GO:0008308	Voltage-gated anion channel activity
SDY_1564	300267.SDY_1564	GO Function	GO:0008509	Anion transmembrane transporter activity
SDY_1564	300267.SDY_1564	GO Function	GO:0015075	Ion transmembrane transporter activity
SDY_1564	300267.SDY_1564	GO Function	GO:0015103	Inorganic anion transmembrane transporter activity
SDY_1564	300267.SDY_1564	GO Function	GO:0015108	Chloride transmembrane transporter activity
SDY_1564	300267.SDY_1564	GO Function	GO:0015267	Channel activity
SDY_1564	300267.SDY_1564	GO Function	GO:0015318	Inorganic molecular entity transmembrane transporter activity
SDY_1564	300267.SDY_1564	GO Function	GO:0022803	Passive transmembrane transporter activity
SDY_1564	300267.SDY_1564	GO Function	GO:0022832	Voltage-gated channel activity
SDY_1564	300267.SDY_1564	GO Function	GO:0022836	Gated channel activity
SDY_1564	300267.SDY_1564	GO Function	GO:0022857	Transmembrane transporter activity
SDY_1564	300267.SDY_1564	GO Component	GO:0005886	Plasma membrane
SDY_1564	300267.SDY_1564	GO Component	GO:0016020	Membrane
SDY_1564	300267.SDY_1564	GO Component	GO:0016021	Integral component of membrane
SDY_1564	300267.SDY_1564	GO Component	GO:0031224	Intrinsic component of membrane
SDY_1564	300267.SDY_1564	GO Component	GO:0032991	Protein-containing complex
SDY_1564	300267.SDY_1564	GO Component	GO:0034702	Ion channel complex
SDY_1564	300267.SDY_1564	GO Component	GO:0071944	Cell periphery
SDY_1564	300267.SDY_1564	GO Component	GO:0098796	Membrane protein complex
SDY_1564	300267.SDY_1564	GO Component	GO:0110165	Cellular anatomical entity
SDY_1564	300267.SDY_1564	GO Component	GO:1902495	Transmembrane transporter complex
SDY_1564	300267.SDY_1564	GO Component	GO:1990351	Transporter complex
SDY_1564	300267.SDY_1564	STRING clusters	CL:4680	Transmembrane transporter activity, and dna-binding transcription factor activity
SDY_1564	300267.SDY_1564	STRING clusters	CL:4926	Mixed, incl. solute:proton antiporter activity, and regulation of ion transport
SDY_1564	300267.SDY_1564	STRING clusters	CL:4927	Mixed, incl. monovalent cation:proton antiporter activity, and chloride transport
SDY_1564	300267.SDY_1564	UniProt Keywords	KW-0472	Membrane
SDY_1564	300267.SDY_1564	UniProt Keywords	KW-0812	Transmembrane
SDY_1564	300267.SDY_1564	UniProt Keywords	KW-1133	Transmembrane helix
SDY_2270	300267.SDY_2270	GO Process	GO:0005975	Carbohydrate metabolic process
SDY_2270	300267.SDY_2270	GO Process	GO:0006082	Organic acid metabolic process
SDY_2270	300267.SDY_2270	GO Process	GO:0006090	Pyruvate metabolic process
SDY_2270	300267.SDY_2270	GO Process	GO:0006091	Generation of precursor metabolites and energy
SDY_2270	300267.SDY_2270	GO Process	GO:0006096	Glycolytic process
SDY_2270	300267.SDY_2270	GO Process	GO:0006139	Nucleobase-containing compound metabolic process
SDY_2270	300267.SDY_2270	GO Process	GO:0006163	Purine nucleotide metabolic process
SDY_2270	300267.SDY_2270	GO Process	GO:0006165	Nucleoside diphosphate phosphorylation
SDY_2270	300267.SDY_2270	GO Process	GO:0006725	Cellular aromatic compound metabolic process
SDY_2270	300267.SDY_2270	GO Process	GO:0006753	Nucleoside phosphate metabolic process
SDY_2270	300267.SDY_2270	GO Process	GO:0006757	ATP generation from ADP
SDY_2270	300267.SDY_2270	GO Process	GO:0006793	Phosphorus metabolic process
SDY_2270	300267.SDY_2270	GO Process	GO:0006796	Phosphate-containing compound metabolic process
SDY_2270	300267.SDY_2270	GO Process	GO:0006807	Nitrogen compound metabolic process
SDY_2270	300267.SDY_2270	GO Process	GO:0008152	Metabolic process
SDY_2270	300267.SDY_2270	GO Process	GO:0009056	Catabolic process
SDY_2270	300267.SDY_2270	GO Process	GO:0009117	Nucleotide metabolic process
SDY_2270	300267.SDY_2270	GO Process	GO:0009132	Nucleoside diphosphate metabolic process
SDY_2270	300267.SDY_2270	GO Process	GO:0009135	Purine nucleoside diphosphate metabolic process
SDY_2270	300267.SDY_2270	GO Process	GO:0009150	Purine ribonucleotide metabolic process
SDY_2270	300267.SDY_2270	GO Process	GO:0009179	Purine ribonucleoside diphosphate metabolic process
SDY_2270	300267.SDY_2270	GO Process	GO:0009185	Ribonucleoside diphosphate metabolic process
SDY_2270	300267.SDY_2270	GO Process	GO:0009259	Ribonucleotide metabolic process
SDY_2270	300267.SDY_2270	GO Process	GO:0009987	Cellular process
SDY_2270	300267.SDY_2270	GO Process	GO:0016052	Carbohydrate catabolic process
SDY_2270	300267.SDY_2270	GO Process	GO:0016310	Phosphorylation
SDY_2270	300267.SDY_2270	GO Process	GO:0019637	Organophosphate metabolic process
SDY_2270	300267.SDY_2270	GO Process	GO:0019693	Ribose phosphate metabolic process
SDY_2270	300267.SDY_2270	GO Process	GO:0019752	Carboxylic acid metabolic process
SDY_2270	300267.SDY_2270	GO Process	GO:0032787	Monocarboxylic acid metabolic process
SDY_2270	300267.SDY_2270	GO Process	GO:0034641	Cellular nitrogen compound metabolic process
SDY_2270	300267.SDY_2270	GO Process	GO:0043436	Oxoacid metabolic process
SDY_2270	300267.SDY_2270	GO Process	GO:0044237	Cellular metabolic process
SDY_2270	300267.SDY_2270	GO Process	GO:0044238	Primary metabolic process
SDY_2270	300267.SDY_2270	GO Process	GO:0044281	Small molecule metabolic process
SDY_2270	300267.SDY_2270	GO Process	GO:0046031	ADP metabolic process
SDY_2270	300267.SDY_2270	GO Process	GO:0046034	ATP metabolic process
SDY_2270	300267.SDY_2270	GO Process	GO:0046483	Heterocycle metabolic process
SDY_2270	300267.SDY_2270	GO Process	GO:0046939	Nucleotide phosphorylation
SDY_2270	300267.SDY_2270	GO Process	GO:0055086	Nucleobase-containing small molecule metabolic process
SDY_2270	300267.SDY_2270	GO Process	GO:0071704	Organic substance metabolic process
SDY_2270	300267.SDY_2270	GO Process	GO:0072521	Purine-containing compound metabolic process
SDY_2270	300267.SDY_2270	GO Process	GO:1901135	Carbohydrate derivative metabolic process
SDY_2270	300267.SDY_2270	GO Process	GO:1901360	Organic cyclic compound metabolic process
SDY_2270	300267.SDY_2270	GO Process	GO:1901564	Organonitrogen compound metabolic process
SDY_2270	300267.SDY_2270	GO Process	GO:1901575	Organic substance catabolic process
SDY_2270	300267.SDY_2270	GO Function	GO:0003824	Catalytic activity
SDY_2270	300267.SDY_2270	GO Function	GO:0004332	Fructose-bisphosphate aldolase activity
SDY_2270	300267.SDY_2270	GO Function	GO:0016829	Lyase activity
SDY_2270	300267.SDY_2270	GO Function	GO:0016830	Carbon-carbon lyase activity
SDY_2270	300267.SDY_2270	GO Function	GO:0016832	Aldehyde-lyase activity
SDY_2270	300267.SDY_2270	GO Component	GO:0005622	Intracellular
SDY_2270	300267.SDY_2270	GO Component	GO:0005737	Cytoplasm
SDY_2270	300267.SDY_2270	GO Component	GO:0110165	Cellular anatomical entity
SDY_2270	300267.SDY_2270	STRING clusters	CL:3240	Carbohydrate metabolic process, and phosphoenolpyruvate-dependent sugar phosphotransferase system
SDY_2270	300267.SDY_2270	STRING clusters	CL:3241	Carbohydrate metabolic process, and phosphoenolpyruvate-dependent sugar phosphotransferase system
SDY_2270	300267.SDY_2270	STRING clusters	CL:3242	Carbohydrate metabolic process, and phosphoenolpyruvate-dependent sugar phosphotransferase system
SDY_2270	300267.SDY_2270	STRING clusters	CL:3243	Mixed, incl. starch and sucrose metabolism, and pentose phosphate pathway
SDY_2270	300267.SDY_2270	STRING clusters	CL:3244	Mixed, incl. pentose phosphate pathway, and amino sugar and nucleotide sugar metabolism
SDY_2270	300267.SDY_2270	STRING clusters	CL:3245	Mixed, incl. pentose phosphate pathway, and glycolytic process
SDY_2270	300267.SDY_2270	STRING clusters	CL:3246	Pentose phosphate pathway, and glycolytic process
SDY_2270	300267.SDY_2270	STRING clusters	CL:3248	Pentose phosphate pathway, and Glycolysis
SDY_2270	300267.SDY_2270	STRING clusters	CL:3251	Glycolytic process, and pentose phosphate pathway
SDY_2270	300267.SDY_2270	STRING clusters	CL:3253	Glycolytic process, and pentose-phosphate shunt
SDY_2270	300267.SDY_2270	STRING clusters	CL:3256	Glycolytic process
SDY_2270	300267.SDY_2270	STRING clusters	CL:3266	Phosphoglycerate mutase activity, and phosphoglycerate kinase activity
SDY_2270	300267.SDY_2270	UniProt Keywords	KW-0456	Lyase
SDY_2486	300267.SDY_2486	GO Process	GO:0006082	Organic acid metabolic process
SDY_2486	300267.SDY_2486	GO Process	GO:0006520	Cellular amino acid metabolic process
SDY_2486	300267.SDY_2486	GO Process	GO:0006522	Alanine metabolic process
SDY_2486	300267.SDY_2486	GO Process	GO:0006523	Alanine biosynthetic process
SDY_2486	300267.SDY_2486	GO Process	GO:0006807	Nitrogen compound metabolic process
SDY_2486	300267.SDY_2486	GO Process	GO:0008152	Metabolic process
SDY_2486	300267.SDY_2486	GO Process	GO:0008652	Cellular amino acid biosynthetic process
SDY_2486	300267.SDY_2486	GO Process	GO:0009058	Biosynthetic process
SDY_2486	300267.SDY_2486	GO Process	GO:0009078	Pyruvate family amino acid metabolic process
SDY_2486	300267.SDY_2486	GO Process	GO:0009079	Pyruvate family amino acid biosynthetic process
SDY_2486	300267.SDY_2486	GO Process	GO:0009987	Cellular process
SDY_2486	300267.SDY_2486	GO Process	GO:0016053	Organic acid biosynthetic process
SDY_2486	300267.SDY_2486	GO Process	GO:0019752	Carboxylic acid metabolic process
SDY_2486	300267.SDY_2486	GO Process	GO:0030632	D-alanine biosynthetic process
SDY_2486	300267.SDY_2486	GO Process	GO:0043436	Oxoacid metabolic process
SDY_2486	300267.SDY_2486	GO Process	GO:0044237	Cellular metabolic process
SDY_2486	300267.SDY_2486	GO Process	GO:0044238	Primary metabolic process
SDY_2486	300267.SDY_2486	GO Process	GO:0044249	Cellular biosynthetic process
SDY_2486	300267.SDY_2486	GO Process	GO:0044281	Small molecule metabolic process
SDY_2486	300267.SDY_2486	GO Process	GO:0044283	Small molecule biosynthetic process
SDY_2486	300267.SDY_2486	GO Process	GO:0046144	D-alanine family amino acid metabolic process
SDY_2486	300267.SDY_2486	GO Process	GO:0046145	D-alanine family amino acid biosynthetic process
SDY_2486	300267.SDY_2486	GO Process	GO:0046394	Carboxylic acid biosynthetic process
SDY_2486	300267.SDY_2486	GO Process	GO:0046416	D-amino acid metabolic process
SDY_2486	300267.SDY_2486	GO Process	GO:0046436	D-alanine metabolic process
SDY_2486	300267.SDY_2486	GO Process	GO:0046437	D-amino acid biosynthetic process
SDY_2486	300267.SDY_2486	GO Process	GO:0071704	Organic substance metabolic process
SDY_2486	300267.SDY_2486	GO Process	GO:1901564	Organonitrogen compound metabolic process
SDY_2486	300267.SDY_2486	GO Process	GO:1901566	Organonitrogen compound biosynthetic process
SDY_2486	300267.SDY_2486	GO Process	GO:1901576	Organic substance biosynthetic process
SDY_2486	300267.SDY_2486	GO Process	GO:1901605	Alpha-amino acid metabolic process
SDY_2486	300267.SDY_2486	GO Process	GO:1901607	Alpha-amino acid biosynthetic process
SDY_2486	300267.SDY_2486	GO Function	GO:0003824	Catalytic activity
SDY_2486	300267.SDY_2486	GO Function	GO:0004021	L-alanine:2-oxoglutarate aminotransferase activity
SDY_2486	300267.SDY_2486	GO Function	GO:0005488	Binding
SDY_2486	300267.SDY_2486	GO Function	GO:0008483	Transaminase activity
SDY_2486	300267.SDY_2486	GO Function	GO:0016740	Transferase activity
SDY_2486	300267.SDY_2486	GO Function	GO:0016769	Transferase activity, transferring nitrogenous groups
SDY_2486	300267.SDY_2486	GO Function	GO:0019842	Vitamin binding
SDY_2486	300267.SDY_2486	GO Function	GO:0030170	Pyridoxal phosphate binding
SDY_2486	300267.SDY_2486	GO Function	GO:0036094	Small molecule binding
SDY_2486	300267.SDY_2486	GO Function	GO:0043167	Ion binding
SDY_2486	300267.SDY_2486	GO Function	GO:0043168	Anion binding
SDY_2486	300267.SDY_2486	GO Function	GO:0047635	Alanine-oxo-acid transaminase activity
SDY_2486	300267.SDY_2486	GO Function	GO:0070279	Vitamin b6 binding
SDY_2486	300267.SDY_2486	GO Function	GO:0097159	Organic cyclic compound binding
SDY_2486	300267.SDY_2486	GO Function	GO:1901363	Heterocyclic compound binding
SDY_2486	300267.SDY_2486	GO Component	GO:0005622	Intracellular
SDY_2486	300267.SDY_2486	GO Component	GO:0005737	Cytoplasm
SDY_2486	300267.SDY_2486	GO Component	GO:0110165	Cellular anatomical entity
SDY_2486	300267.SDY_2486	STRING clusters	CL:1848	Alpha-amino acid metabolic process, and glutathione metabolism
SDY_2486	300267.SDY_2486	STRING clusters	CL:1849	Cellular amino acid biosynthetic process, and nucleoside monophosphate metabolic process
SDY_2486	300267.SDY_2486	STRING clusters	CL:2069	Mixed, incl. glutathione metabolism, and alanine, aspartate and glutamate metabolism
SDY_2486	300267.SDY_2486	STRING clusters	CL:2070	Mixed, incl. glutathione metabolism, and alanine, aspartate and glutamate metabolism
SDY_2486	300267.SDY_2486	STRING clusters	CL:2136	D-alanine metabolic process, and Pyridoxal phosphate
SDY_2486	300267.SDY_2486	UniProt Keywords	KW-0032	Aminotransferase
SDY_2486	300267.SDY_2486	UniProt Keywords	KW-0808	Transferase
SDY_2577	300267.SDY_2577	GO Process	GO:0006082	Organic acid metabolic process
SDY_2577	300267.SDY_2577	GO Process	GO:0006090	Pyruvate metabolic process
SDY_2577	300267.SDY_2577	GO Process	GO:0006520	Cellular amino acid metabolic process
SDY_2577	300267.SDY_2577	GO Process	GO:0006522	Alanine metabolic process
SDY_2577	300267.SDY_2577	GO Process	GO:0006523	Alanine biosynthetic process
SDY_2577	300267.SDY_2577	GO Process	GO:0006807	Nitrogen compound metabolic process
SDY_2577	300267.SDY_2577	GO Process	GO:0008152	Metabolic process
SDY_2577	300267.SDY_2577	GO Process	GO:0008652	Cellular amino acid biosynthetic process
SDY_2577	300267.SDY_2577	GO Process	GO:0009058	Biosynthetic process
SDY_2577	300267.SDY_2577	GO Process	GO:0009078	Pyruvate family amino acid metabolic process
SDY_2577	300267.SDY_2577	GO Process	GO:0009079	Pyruvate family amino acid biosynthetic process
SDY_2577	300267.SDY_2577	GO Process	GO:0009987	Cellular process
SDY_2577	300267.SDY_2577	GO Process	GO:0016053	Organic acid biosynthetic process
SDY_2577	300267.SDY_2577	GO Process	GO:0019752	Carboxylic acid metabolic process
SDY_2577	300267.SDY_2577	GO Process	GO:0030632	D-alanine biosynthetic process
SDY_2577	300267.SDY_2577	GO Process	GO:0032787	Monocarboxylic acid metabolic process
SDY_2577	300267.SDY_2577	GO Process	GO:0043436	Oxoacid metabolic process
SDY_2577	300267.SDY_2577	GO Process	GO:0044237	Cellular metabolic process
SDY_2577	300267.SDY_2577	GO Process	GO:0044238	Primary metabolic process
SDY_2577	300267.SDY_2577	GO Process	GO:0044249	Cellular biosynthetic process
SDY_2577	300267.SDY_2577	GO Process	GO:0044281	Small molecule metabolic process
SDY_2577	300267.SDY_2577	GO Process	GO:0044283	Small molecule biosynthetic process
SDY_2577	300267.SDY_2577	GO Process	GO:0046144	D-alanine family amino acid metabolic process
SDY_2577	300267.SDY_2577	GO Process	GO:0046145	D-alanine family amino acid biosynthetic process
SDY_2577	300267.SDY_2577	GO Process	GO:0046394	Carboxylic acid biosynthetic process
SDY_2577	300267.SDY_2577	GO Process	GO:0046416	D-amino acid metabolic process
SDY_2577	300267.SDY_2577	GO Process	GO:0046436	D-alanine metabolic process
SDY_2577	300267.SDY_2577	GO Process	GO:0046437	D-amino acid biosynthetic process
SDY_2577	300267.SDY_2577	GO Process	GO:0071704	Organic substance metabolic process
SDY_2577	300267.SDY_2577	GO Process	GO:1901564	Organonitrogen compound metabolic process
SDY_2577	300267.SDY_2577	GO Process	GO:1901566	Organonitrogen compound biosynthetic process
SDY_2577	300267.SDY_2577	GO Process	GO:1901576	Organic substance biosynthetic process
SDY_2577	300267.SDY_2577	GO Process	GO:1901605	Alpha-amino acid metabolic process
SDY_2577	300267.SDY_2577	GO Process	GO:1901607	Alpha-amino acid biosynthetic process
SDY_2577	300267.SDY_2577	GO Function	GO:0003824	Catalytic activity
SDY_2577	300267.SDY_2577	GO Function	GO:0004021	L-alanine:2-oxoglutarate aminotransferase activity
SDY_2577	300267.SDY_2577	GO Function	GO:0005488	Binding
SDY_2577	300267.SDY_2577	GO Function	GO:0008483	Transaminase activity
SDY_2577	300267.SDY_2577	GO Function	GO:0016740	Transferase activity
SDY_2577	300267.SDY_2577	GO Function	GO:0016769	Transferase activity, transferring nitrogenous groups
SDY_2577	300267.SDY_2577	GO Function	GO:0019842	Vitamin binding
SDY_2577	300267.SDY_2577	GO Function	GO:0030170	Pyridoxal phosphate binding
SDY_2577	300267.SDY_2577	GO Function	GO:0036094	Small molecule binding
SDY_2577	300267.SDY_2577	GO Function	GO:0043167	Ion binding
SDY_2577	300267.SDY_2577	GO Function	GO:0043168	Anion binding
SDY_2577	300267.SDY_2577	GO Function	GO:0047635	Alanine-oxo-acid transaminase activity
SDY_2577	300267.SDY_2577	GO Function	GO:0070279	Vitamin b6 binding
SDY_2577	300267.SDY_2577	GO Function	GO:0097159	Organic cyclic compound binding
SDY_2577	300267.SDY_2577	GO Function	GO:1901363	Heterocyclic compound binding
SDY_2577	300267.SDY_2577	GO Component	GO:0005622	Intracellular
SDY_2577	300267.SDY_2577	GO Component	GO:0005737	Cytoplasm
SDY_2577	300267.SDY_2577	GO Component	GO:0110165	Cellular anatomical entity
SDY_2577	300267.SDY_2577	STRING clusters	CL:1848	Alpha-amino acid metabolic process, and glutathione metabolism
SDY_2577	300267.SDY_2577	STRING clusters	CL:1849	Cellular amino acid biosynthetic process, and nucleoside monophosphate metabolic process
SDY_2577	300267.SDY_2577	STRING clusters	CL:1850	Cellular amino acid biosynthetic process, and de novo imp biosynthetic process
SDY_2577	300267.SDY_2577	STRING clusters	CL:1851	Amino-acid biosynthesis, and de novo IMP biosynthetic process
SDY_2577	300267.SDY_2577	STRING clusters	CL:1852	Amino-acid biosynthesis, and de novo IMP biosynthetic process
SDY_2577	300267.SDY_2577	STRING clusters	CL:1853	Amino-acid biosynthesis
SDY_2577	300267.SDY_2577	STRING clusters	CL:1901	Glutamine family amino acid biosynthetic process, and lysine biosynthesis
SDY_2577	300267.SDY_2577	STRING clusters	CL:1902	Lysine biosynthesis, and threonine biosynthetic process
SDY_2577	300267.SDY_2577	STRING clusters	CL:1903	Lysine biosynthesis
SDY_2577	300267.SDY_2577	UniProt Keywords	KW-0032	Aminotransferase
SDY_2577	300267.SDY_2577	UniProt Keywords	KW-0808	Transferase
SDY_2725	300267.SDY_2725	GO Process	GO:0006790	Sulfur compound metabolic process
SDY_2725	300267.SDY_2725	GO Process	GO:0008152	Metabolic process
SDY_2725	300267.SDY_2725	GO Process	GO:0009987	Cellular process
SDY_2725	300267.SDY_2725	GO Process	GO:0016043	Cellular component organization
SDY_2725	300267.SDY_2725	GO Process	GO:0016226	Iron-sulfur cluster assembly
SDY_2725	300267.SDY_2725	GO Process	GO:0022607	Cellular component assembly
SDY_2725	300267.SDY_2725	GO Process	GO:0031163	Metallo-sulfur cluster assembly
SDY_2725	300267.SDY_2725	GO Process	GO:0044085	Cellular component biogenesis
SDY_2725	300267.SDY_2725	GO Process	GO:0044237	Cellular metabolic process
SDY_2725	300267.SDY_2725	GO Process	GO:0071840	Cellular component organization or biogenesis
SDY_2725	300267.SDY_2725	GO Function	GO:0005488	Binding
SDY_2725	300267.SDY_2725	GO Function	GO:0005506	Iron ion binding
SDY_2725	300267.SDY_2725	GO Function	GO:0043167	Ion binding
SDY_2725	300267.SDY_2725	GO Function	GO:0043169	Cation binding
SDY_2725	300267.SDY_2725	GO Function	GO:0046872	Metal ion binding
SDY_2725	300267.SDY_2725	GO Function	GO:0046914	Transition metal ion binding
SDY_2725	300267.SDY_2725	GO Function	GO:0051536	Iron-sulfur cluster binding
SDY_2725	300267.SDY_2725	GO Function	GO:0051540	Metal cluster binding
SDY_2725	300267.SDY_2725	GO Component	GO:0005622	Intracellular
SDY_2725	300267.SDY_2725	GO Component	GO:0005737	Cytoplasm
SDY_2725	300267.SDY_2725	GO Component	GO:0110165	Cellular anatomical entity
SDY_2725	300267.SDY_2725	STRING clusters	CL:1013	Mixed, incl. iron-sulfur cluster assembly, and trna thio-modification
SDY_2725	300267.SDY_2725	STRING clusters	CL:1014	Iron-sulfur cluster assembly, and 2 iron, 2 sulfur cluster binding
SDY_2725	300267.SDY_2725	STRING clusters	CL:1015	Iron-sulfur cluster assembly, and atpase activator activity
SDY_2725	300267.SDY_2725	STRING clusters	CL:1017	Iron-sulfur cluster assembly, and atpase activator activity
aas	300267.SDY_3053	GO Process	GO:0006082	Organic acid metabolic process
aas	300267.SDY_3053	GO Process	GO:0006629	Lipid metabolic process
aas	300267.SDY_3053	GO Process	GO:0006631	Fatty acid metabolic process
aas	300267.SDY_3053	GO Process	GO:0006644	Phospholipid metabolic process
aas	300267.SDY_3053	GO Process	GO:0006793	Phosphorus metabolic process
aas	300267.SDY_3053	GO Process	GO:0006796	Phosphate-containing compound metabolic process
aas	300267.SDY_3053	GO Process	GO:0008152	Metabolic process
aas	300267.SDY_3053	GO Process	GO:0008610	Lipid biosynthetic process
aas	300267.SDY_3053	GO Process	GO:0008654	Phospholipid biosynthetic process
aas	300267.SDY_3053	GO Process	GO:0009058	Biosynthetic process
aas	300267.SDY_3053	GO Process	GO:0009987	Cellular process
aas	300267.SDY_3053	GO Process	GO:0019637	Organophosphate metabolic process
aas	300267.SDY_3053	GO Process	GO:0019752	Carboxylic acid metabolic process
aas	300267.SDY_3053	GO Process	GO:0032787	Monocarboxylic acid metabolic process
aas	300267.SDY_3053	GO Process	GO:0043436	Oxoacid metabolic process
aas	300267.SDY_3053	GO Process	GO:0044237	Cellular metabolic process
aas	300267.SDY_3053	GO Process	GO:0044238	Primary metabolic process
aas	300267.SDY_3053	GO Process	GO:0044249	Cellular biosynthetic process
aas	300267.SDY_3053	GO Process	GO:0044255	Cellular lipid metabolic process
aas	300267.SDY_3053	GO Process	GO:0044281	Small molecule metabolic process
aas	300267.SDY_3053	GO Process	GO:0071704	Organic substance metabolic process
aas	300267.SDY_3053	GO Process	GO:0090407	Organophosphate biosynthetic process
aas	300267.SDY_3053	GO Process	GO:1901576	Organic substance biosynthetic process
aas	300267.SDY_3053	GO Function	GO:0000166	Nucleotide binding
aas	300267.SDY_3053	GO Function	GO:0003824	Catalytic activity
aas	300267.SDY_3053	GO Function	GO:0005488	Binding
aas	300267.SDY_3053	GO Function	GO:0005524	ATP binding
aas	300267.SDY_3053	GO Function	GO:0008374	O-acyltransferase activity
aas	300267.SDY_3053	GO Function	GO:0016740	Transferase activity
