#node	identifier	category	term ID	term description
ECP_0010	362663.ECP_0010	GO Process	GO:1901362	Organic cyclic compound biosynthetic process
ECP_0010	362663.ECP_0010	GO Process	GO:1901564	Organonitrogen compound metabolic process
ECP_0010	362663.ECP_0010	GO Process	GO:1901566	Organonitrogen compound biosynthetic process
ECP_0010	362663.ECP_0010	GO Process	GO:1901576	Organic substance biosynthetic process
ECP_0010	362663.ECP_0010	GO Function	GO:0000166	Nucleotide binding
ECP_0010	362663.ECP_0010	GO Function	GO:0003824	Catalytic activity
ECP_0010	362663.ECP_0010	GO Function	GO:0005488	Binding
ECP_0010	362663.ECP_0010	GO Function	GO:0005524	ATP binding
ECP_0010	362663.ECP_0010	GO Function	GO:0016740	Transferase activity
ECP_0010	362663.ECP_0010	GO Function	GO:0016772	Transferase activity, transferring phosphorus-containing groups
ECP_0010	362663.ECP_0010	GO Function	GO:0016779	Nucleotidyltransferase activity
ECP_0010	362663.ECP_0010	GO Function	GO:0017076	Purine nucleotide binding
ECP_0010	362663.ECP_0010	GO Function	GO:0030554	Adenyl nucleotide binding
ECP_0010	362663.ECP_0010	GO Function	GO:0032553	Ribonucleotide binding
ECP_0010	362663.ECP_0010	GO Function	GO:0032555	Purine ribonucleotide binding
ECP_0010	362663.ECP_0010	GO Function	GO:0032559	Adenyl ribonucleotide binding
ECP_0010	362663.ECP_0010	GO Function	GO:0035639	Purine ribonucleoside triphosphate binding
ECP_0010	362663.ECP_0010	GO Function	GO:0036094	Small molecule binding
ECP_0010	362663.ECP_0010	GO Function	GO:0043167	Ion binding
ECP_0010	362663.ECP_0010	GO Function	GO:0043168	Anion binding
ECP_0010	362663.ECP_0010	GO Function	GO:0061598	Molybdopterin adenylyltransferase activity
ECP_0010	362663.ECP_0010	GO Function	GO:0070566	Adenylyltransferase activity
ECP_0010	362663.ECP_0010	GO Function	GO:0097159	Organic cyclic compound binding
ECP_0010	362663.ECP_0010	GO Function	GO:0097367	Carbohydrate derivative binding
ECP_0010	362663.ECP_0010	GO Function	GO:1901265	Nucleoside phosphate binding
ECP_0010	362663.ECP_0010	GO Function	GO:1901363	Heterocyclic compound binding
ECP_0010	362663.ECP_0010	GO Component	GO:0005622	Intracellular
ECP_0010	362663.ECP_0010	GO Component	GO:0005737	Cytoplasm
ECP_0010	362663.ECP_0010	GO Component	GO:0005829	Cytosol
ECP_0010	362663.ECP_0010	GO Component	GO:0110165	Cellular anatomical entity
ECP_0010	362663.ECP_0010	STRING clusters	CL:6587	Mixed, incl. iron-sulfur cluster binding, and nitrogen cycle metabolic process
ECP_0010	362663.ECP_0010	STRING clusters	CL:6588	Mixed, incl. iron-sulfur cluster binding, and nitrogen cycle metabolic process
ECP_0010	362663.ECP_0010	STRING clusters	CL:6589	Mixed, incl. iron-sulfur cluster binding, and nitrogen cycle metabolic process
ECP_0010	362663.ECP_0010	STRING clusters	CL:6590	Mixed, incl. nitrogen cycle metabolic process, and molybdopterin cofactor metabolic process
ECP_0010	362663.ECP_0010	STRING clusters	CL:6591	Mixed, incl. nitrogen cycle metabolic process, and molybdopterin cofactor metabolic process
ECP_0010	362663.ECP_0010	STRING clusters	CL:6693	Mixed, incl. molybdopterin cofactor metabolic process, and molybdenum ion binding
ECP_0010	362663.ECP_0010	STRING clusters	CL:6694	Molybdopterin cofactor metabolic process, and molybdate ion transport
ECP_0010	362663.ECP_0010	STRING clusters	CL:6696	Molybdopterin cofactor metabolic process
ECP_0010	362663.ECP_0010	STRING clusters	CL:6698	Molybdopterin cofactor metabolic process
ECP_0010	362663.ECP_0010	Pfam	PF00994	Probable molybdopterin binding domain
ECP_0010	362663.ECP_0010	InterPro	IPR001453	MoaB/Mog domain
ECP_0010	362663.ECP_0010	InterPro	IPR008284	Molybdenum cofactor biosynthesis, conserved site
ECP_0010	362663.ECP_0010	InterPro	IPR036425	MoaB/Mog-like domain superfamily
ECP_0010	362663.ECP_0010	SMART	SM00852	Probable molybdopterin binding domain
ECP_0023	362663.ECP_0023	GO Process	GO:0006139	Nucleobase-containing compound metabolic process
ECP_0023	362663.ECP_0023	GO Process	GO:0006725	Cellular aromatic compound metabolic process
ECP_0023	362663.ECP_0023	GO Process	GO:0006753	Nucleoside phosphate metabolic process
ECP_0023	362663.ECP_0023	GO Process	GO:0006766	Vitamin metabolic process
ECP_0023	362663.ECP_0023	GO Process	GO:0006767	Water-soluble vitamin metabolic process
ECP_0023	362663.ECP_0023	GO Process	GO:0006771	Riboflavin metabolic process
ECP_0023	362663.ECP_0023	GO Process	GO:0006793	Phosphorus metabolic process
ECP_0023	362663.ECP_0023	GO Process	GO:0006796	Phosphate-containing compound metabolic process
ECP_0023	362663.ECP_0023	GO Process	GO:0006807	Nitrogen compound metabolic process
ECP_0023	362663.ECP_0023	GO Process	GO:0008152	Metabolic process
ECP_0023	362663.ECP_0023	GO Process	GO:0009058	Biosynthetic process
ECP_0023	362663.ECP_0023	GO Process	GO:0009110	Vitamin biosynthetic process
ECP_0023	362663.ECP_0023	GO Process	GO:0009117	Nucleotide metabolic process
ECP_0023	362663.ECP_0023	GO Process	GO:0009123	Nucleoside monophosphate metabolic process
ECP_0023	362663.ECP_0023	GO Process	GO:0009124	Nucleoside monophosphate biosynthetic process
ECP_0023	362663.ECP_0023	GO Process	GO:0009156	Ribonucleoside monophosphate biosynthetic process
ECP_0023	362663.ECP_0023	GO Process	GO:0009161	Ribonucleoside monophosphate metabolic process
ECP_0023	362663.ECP_0023	GO Process	GO:0009165	Nucleotide biosynthetic process
ECP_0023	362663.ECP_0023	GO Process	GO:0009231	Riboflavin biosynthetic process
ECP_0023	362663.ECP_0023	GO Process	GO:0009259	Ribonucleotide metabolic process
ECP_0023	362663.ECP_0023	GO Process	GO:0009260	Ribonucleotide biosynthetic process
ECP_0023	362663.ECP_0023	GO Process	GO:0009987	Cellular process
ECP_0023	362663.ECP_0023	GO Process	GO:0016310	Phosphorylation
ECP_0023	362663.ECP_0023	GO Process	GO:0018130	Heterocycle biosynthetic process
ECP_0023	362663.ECP_0023	GO Process	GO:0019438	Aromatic compound biosynthetic process
ECP_0023	362663.ECP_0023	GO Process	GO:0019637	Organophosphate metabolic process
ECP_0023	362663.ECP_0023	GO Process	GO:0019693	Ribose phosphate metabolic process
ECP_0023	362663.ECP_0023	GO Process	GO:0034641	Cellular nitrogen compound metabolic process
ECP_0023	362663.ECP_0023	GO Process	GO:0034654	Nucleobase-containing compound biosynthetic process
ECP_0023	362663.ECP_0023	GO Process	GO:0042364	Water-soluble vitamin biosynthetic process
ECP_0023	362663.ECP_0023	GO Process	GO:0042726	Flavin-containing compound metabolic process
ECP_0023	362663.ECP_0023	GO Process	GO:0042727	Flavin-containing compound biosynthetic process
ECP_0023	362663.ECP_0023	GO Process	GO:0044237	Cellular metabolic process
ECP_0023	362663.ECP_0023	GO Process	GO:0044238	Primary metabolic process
ECP_0023	362663.ECP_0023	GO Process	GO:0044249	Cellular biosynthetic process
ECP_0023	362663.ECP_0023	GO Process	GO:0044271	Cellular nitrogen compound biosynthetic process
ECP_0023	362663.ECP_0023	GO Process	GO:0044281	Small molecule metabolic process
ECP_0023	362663.ECP_0023	GO Process	GO:0044283	Small molecule biosynthetic process
ECP_0023	362663.ECP_0023	GO Process	GO:0046390	Ribose phosphate biosynthetic process
ECP_0023	362663.ECP_0023	GO Process	GO:0046483	Heterocycle metabolic process
ECP_0023	362663.ECP_0023	GO Process	GO:0055086	Nucleobase-containing small molecule metabolic process
ECP_0023	362663.ECP_0023	GO Process	GO:0071704	Organic substance metabolic process
ECP_0023	362663.ECP_0023	GO Process	GO:0090407	Organophosphate biosynthetic process
ECP_0023	362663.ECP_0023	GO Process	GO:1901135	Carbohydrate derivative metabolic process
ECP_0023	362663.ECP_0023	GO Process	GO:1901137	Carbohydrate derivative biosynthetic process
ECP_0023	362663.ECP_0023	GO Process	GO:1901293	Nucleoside phosphate biosynthetic process
ECP_0023	362663.ECP_0023	GO Process	GO:1901360	Organic cyclic compound metabolic process
ECP_0023	362663.ECP_0023	GO Process	GO:1901362	Organic cyclic compound biosynthetic process
ECP_0023	362663.ECP_0023	GO Process	GO:1901564	Organonitrogen compound metabolic process
ECP_0023	362663.ECP_0023	GO Process	GO:1901566	Organonitrogen compound biosynthetic process
ECP_0023	362663.ECP_0023	GO Process	GO:1901576	Organic substance biosynthetic process
ECP_0023	362663.ECP_0023	GO Function	GO:0000166	Nucleotide binding
ECP_0023	362663.ECP_0023	GO Function	GO:0003824	Catalytic activity
ECP_0023	362663.ECP_0023	GO Function	GO:0005488	Binding
ECP_0023	362663.ECP_0023	GO Function	GO:0005524	ATP binding
ECP_0023	362663.ECP_0023	GO Function	GO:0016301	Kinase activity
ECP_0023	362663.ECP_0023	GO Function	GO:0016740	Transferase activity
ECP_0023	362663.ECP_0023	GO Function	GO:0016772	Transferase activity, transferring phosphorus-containing groups
ECP_0023	362663.ECP_0023	GO Function	GO:0016773	Phosphotransferase activity, alcohol group as acceptor
ECP_0023	362663.ECP_0023	GO Function	GO:0016779	Nucleotidyltransferase activity
ECP_0023	362663.ECP_0023	GO Function	GO:0017076	Purine nucleotide binding
ECP_0023	362663.ECP_0023	GO Function	GO:0030554	Adenyl nucleotide binding
ECP_0023	362663.ECP_0023	GO Function	GO:0032553	Ribonucleotide binding
ECP_0023	362663.ECP_0023	GO Function	GO:0032555	Purine ribonucleotide binding
ECP_0023	362663.ECP_0023	GO Function	GO:0032559	Adenyl ribonucleotide binding
ECP_0023	362663.ECP_0023	GO Function	GO:0035639	Purine ribonucleoside triphosphate binding
ECP_0023	362663.ECP_0023	GO Function	GO:0036094	Small molecule binding
ECP_0023	362663.ECP_0023	GO Function	GO:0043167	Ion binding
ECP_0023	362663.ECP_0023	GO Function	GO:0043168	Anion binding
ECP_0023	362663.ECP_0023	GO Function	GO:0070566	Adenylyltransferase activity
ECP_0023	362663.ECP_0023	GO Function	GO:0097159	Organic cyclic compound binding
ECP_0023	362663.ECP_0023	GO Function	GO:0097367	Carbohydrate derivative binding
ECP_0023	362663.ECP_0023	GO Function	GO:1901265	Nucleoside phosphate binding
ECP_0023	362663.ECP_0023	GO Function	GO:1901363	Heterocyclic compound binding
ECP_0023	362663.ECP_0023	GO Component	GO:0005622	Intracellular
ECP_0023	362663.ECP_0023	GO Component	GO:0005634	Nucleus
ECP_0023	362663.ECP_0023	GO Component	GO:0005737	Cytoplasm
ECP_0023	362663.ECP_0023	GO Component	GO:0005739	Mitochondrion
ECP_0023	362663.ECP_0023	GO Component	GO:0005740	Mitochondrial envelope
ECP_0023	362663.ECP_0023	GO Component	GO:0005743	Mitochondrial inner membrane
ECP_0023	362663.ECP_0023	GO Component	GO:0005829	Cytosol
ECP_0023	362663.ECP_0023	GO Component	GO:0016020	Membrane
ECP_0023	362663.ECP_0023	GO Component	GO:0019866	Organelle inner membrane
ECP_0023	362663.ECP_0023	GO Component	GO:0031090	Organelle membrane
ECP_0023	362663.ECP_0023	GO Component	GO:0031966	Mitochondrial membrane
ECP_0023	362663.ECP_0023	GO Component	GO:0031967	Organelle envelope
ECP_0023	362663.ECP_0023	GO Component	GO:0031975	Envelope
ECP_0023	362663.ECP_0023	GO Component	GO:0043226	Organelle
ECP_0023	362663.ECP_0023	GO Component	GO:0043227	Membrane-bounded organelle
ECP_0023	362663.ECP_0023	GO Component	GO:0043229	Intracellular organelle
ECP_0023	362663.ECP_0023	GO Component	GO:0043231	Intracellular membrane-bounded organelle
ECP_0023	362663.ECP_0023	GO Component	GO:0110165	Cellular anatomical entity
ECP_0023	362663.ECP_0023	STRING clusters	CL:1466	Mixed, incl. water-soluble vitamin biosynthetic process, and terpenoid backbone biosynthesis
ECP_0023	362663.ECP_0023	STRING clusters	CL:1467	Water-soluble vitamin biosynthetic process, and queuosine metabolic process
ECP_0023	362663.ECP_0023	STRING clusters	CL:1468	Riboflavin metabolism, and Folate biosynthesis
ECP_0023	362663.ECP_0023	STRING clusters	CL:1469	Riboflavin metabolism, and queuosine metabolic process
ECP_0023	362663.ECP_0023	STRING clusters	CL:1470	Riboflavin metabolism, and Folate biosynthesis
ECP_0023	362663.ECP_0023	STRING clusters	CL:1489	Riboflavin metabolism
ECP_0023	362663.ECP_0023	UniProt Keywords	KW-0067	ATP-binding
ECP_0023	362663.ECP_0023	UniProt Keywords	KW-0274	FAD
ECP_0023	362663.ECP_0023	UniProt Keywords	KW-0285	Flavoprotein
ECP_0023	362663.ECP_0023	UniProt Keywords	KW-0288	FMN
ECP_0023	362663.ECP_0023	UniProt Keywords	KW-0418	Kinase
