#node	identifier	x_position	y_position	color	annotation
ECP_0799	362663.ECP_0799	0.7186211340206187	0.7708278580814718	rgb(117,117,239)	annotation not available
ECP_0839	362663.ECP_0839	0.6240979381443299	0.7152431011826544	rgb(117,239,235)	annotation not available
ECP_0840	362663.ECP_0840	0.6565721649484537	0.7371222076215507	rgb(117,239,200)	Molybdopterin biosynthesis protein moea; Catalyzes the insertion of molybdate into adenylated molybdopterin with the concomitant release of AMP
ECP_0855	362663.ECP_0855	0.7186211340206187	0.7814717477003943	rgb(117,156,239)	annotation not available
ECP_0885	362663.ECP_0885	0.5806056701030928	0.20137976346911957	rgb(127,239,117)	annotation not available
ECP_0902	362663.ECP_0902	0.19207474226804122	0.4657030223390276	rgb(117,229,239)	annotation not available
ECP_0913	362663.ECP_0913	0.7180412371134022	0.2806176084099869	rgb(239,228,117)	Pyruvate formate-lyase 1 activating enzyme; Activation of pyruvate formate-lyase under anaerobic conditions by generation of an organic free radical, using S- adenosylmethionine and reduced flavodoxin as cosubstrates to produce 5'-deoxy-adenosine
ECP_0939	362663.ECP_0939	0.4652061855670103	0.25223390275952695	rgb(117,184,239)	annotation not available
ECP_1084	362663.ECP_1084	0.28021907216494846	0.6342312746386335	rgb(117,239,211)	annotation not available
ECP_1085	362663.ECP_1085	0.2825386597938145	0.5810118265440212	rgb(137,239,117)	3-oxoacyl-[acyl-carrier protein] reductase; Catalyzes the NADPH-dependent reduction of beta-ketoacyl-ACP substrates to beta-hydroxyacyl-ACP products, the first reductive step in the elongation cycle of fatty acid biosynthesis
ECP_1088	362663.ECP_1088	0.5144974226804124	0.46925098554533506	rgb(117,195,239)	annotation not available
ECP_1126	362663.ECP_1126	0.5556701030927835	0.3409329829172142	rgb(239,142,117)	Belongs to the lyase 1 family. Adenylosuccinate lyase subfamily
ECP_1131	362663.ECP_1131	0.39271907216494845	0.18363994743758216	rgb(117,211,239)	annotation not available
ECP_1233	362663.ECP_1233	0.37010309278350517	0.5940210249671486	rgb(117,124,239)	Alanine racemase, catabolic; Catalyzes the interconversion of L-alanine and D-alanine. May also act on other amino acids
ECP_1312	362663.ECP_1312	0.6246778350515464	0.25873850197109066	rgb(233,239,117)	annotation not available
ECP_1329	362663.ECP_1329	0.22918814432989693	0.22680683311432326	rgb(117,215,239)	Aconitate hydratase; Catalyzes the isomerization of citrate to isocitrate via cis- aconitate
ECP_1331	362663.ECP_1331	0.7742912371134022	0.7359395532194482	rgb(117,192,239)	annotation not available
ECP_1342	362663.ECP_1342	0.4275128865979381	0.6413272010512484	rgb(239,200,117)	annotation not available
ECP_1420	362663.ECP_1420	0.3237113402061855	0.1795006570302234	rgb(117,235,239)	Lactaldehyde dehydrogenase / glycolaldehyde dehydrogenase; Belongs to the aldehyde dehydrogenase family
ECP_1556	362663.ECP_1556	0.28485824742268046	0.20374507227332456	rgb(117,239,204)	Fumarate hydratase class i, aerobic; Catalyzes the reversible hydration of fumarate to (S)-malate
ECP_1566	362663.ECP_1566	0.28137886597938144	0.404796320630749	rgb(117,239,192)	annotation not available
ECP_1609	362663.ECP_1609	0.8253221649484537	0.5277923784494086	rgb(117,239,218)	annotation not available
ECP_1628	362663.ECP_1628	0.14452319587628865	0.6507884362680684	rgb(117,180,239)	Fe-s cluster assembly protein sufd; Cysteine desulfurase; Required for stability of iron-sulfur component of FhuF
ECP_1629	362663.ECP_1629	0.11088917525773195	0.6419185282522997	rgb(117,117,239)	annotation not available
ECP_1630	362663.ECP_1630	0.1294458762886598	0.6868593955321945	rgb(117,117,239)	annotation not available
ECP_1631	362663.ECP_1631	0.1972938144329897	0.6543363994743758	rgb(202,239,117)	Fe-s cluster assembly protein sufa; Belongs to the HesB/IscA family
ECP_1649	362663.ECP_1649	0.42519329896907215	0.3616294349540079	rgb(255,175,101)	Phosphoenolpyruvate synthase; Catalyzes the phosphorylation of pyruvate to phosphoenolpyruvate
ECP_1652	362663.ECP_1652	0.628737113402062	0.1493429697766097	rgb(239,160,117)	Phospho-2-dehydro-3-deoxyheptonate aldolase, Trp-sensitive; Stereospecific condensation of phosphoenolpyruvate (PEP) and D-erythrose-4-phosphate (E4P) giving rise to 3-deoxy-D-arabino- heptulosonate-7-phosphate (DAHP)
ECP_1707	362663.ECP_1707	0.3521262886597938	0.2699737187910644	rgb(117,194,239)	Nadp-specific glutamate dehydrogenase; Belongs to the Glu/Leu/Phe/Val dehydrogenases family
ECP_1727	362663.ECP_1727	0.30283505154639173	0.2983574244415243	rgb(219,239,117)	Belongs to the glyceraldehyde-3-phosphate dehydrogenase family
ECP_1755	362663.ECP_1755	0.6049613402061856	0.35867279894875165	rgb(117,117,239)	annotation not available
ECP_1794	362663.ECP_1794	0.33472938144329895	0.14106438896189227	rgb(239,143,117)	annotation not available
ECP_1809	362663.ECP_1809	0.9210051546391753	0.5041392904073587	rgb(125,239,117)	annotation not available
ECP_2072	362663.ECP_2072	0.39735824742268044	0.21320630749014458	rgb(117,239,225)	6-phosphogluconate dehydrogenase, decarboxylating; Catalyzes the oxidative decarboxylation of 6-phosphogluconate to ribulose 5-phosphate and CO(2), with concomitant reduction of NADP to NADPH
ECP_2141	362663.ECP_2141	0.7325386597938145	0.597568988173456	rgb(239,208,117)	annotation not available
ECP_2277	362663.ECP_2277	0.7168814432989692	0.47339027595269384	rgb(117,117,239)	Ribonucleoside-diphosphate reductase 1 alpha chain; Provides the precursors necessary for DNA synthesis. Catalyzes the biosynthesis of deoxyribonucleotides from the corresponding ribonucleotides
ECP_2278	362663.ECP_2278	0.6936855670103094	0.5017739816031538	rgb(117,117,239)	annotation not available
ECP_2329	362663.ECP_2329	0.29413659793814434	0.328515111695138	rgb(141,239,117)	annotation not available
ECP_2362	362663.ECP_2362	0.32603092783505155	0.6354139290407359	rgb(239,233,117)	3-oxoacyl-[acyl-carrier-protein] synthase I; Belongs to the thiolase-like superfamily. Beta-ketoacyl-ACP synthases family
ECP_2405	362663.ECP_2405	0.21295103092783507	0.4325886990801577	rgb(236,239,117)	annotation not available
ECP_2438	362663.ECP_2438	0.36024484536082474	0.5455321944809461	rgb(117,239,226)	Belongs to the cysteine synthase/cystathionine beta- synthase family
ECP_2444	362663.ECP_2444	0.26050257731958765	0.5733245729303549	rgb(117,239,152)	S-sulfo-l-cysteine synthase (o-acetyl-l-serine-dependent); Belongs to the cysteine synthase/cystathionine beta- synthase family
ECP_2446	362663.ECP_2446	0.20483247422680412	0.6265440210249672	rgb(128,239,117)	annotation not available
ECP_2447	362663.ECP_2447	0.31443298969072164	0.7867936925098555	rgb(117,170,239)	Sulfate/thiosulfate transport system permease protein; Part of the ABC transporter complex (TC 3.A.1.6.1) involved in sulfate/thiosulfate import
ECP_2448	362663.ECP_2448	0.21643041237113403	0.692772667542707	rgb(239,196,117)	annotation not available
ECP_2477	362663.ECP_2477	0.4547680412371134	0.1564388961892247	rgb(117,239,135)	Transketolase 2; Catalyzes the transfer of a two-carbon ketol group from a ketose donor to an aldose acceptor, via a covalent intermediate with the cofactor thiamine pyrophosphate
ECP_2524	362663.ECP_2524	0.79284793814433	0.6147174770039422	rgb(239,126,117)	annotation not available
ECP_2534	362663.ECP_2534	0.24716494845360826	0.7051905387647832	rgb(117,239,198)	Nitrogen fixation protein nifu and related proteins; A scaffold on which IscS assembles Fe-S clusters. It is likely that Fe-S cluster coordination is flexible as the role of this complex is to build and then hand off Fe-S clusters
ECP_2576	362663.ECP_2576	0.5603092783505155	0.23331143232588697	rgb(117,239,217)	L-aspartate oxidase; Catalyzes the oxidation of L-aspartate to iminoaspartate
ECP_2584	362663.ECP_2584	0.10972938144329897	0.38823915900131406	rgb(178,171,0)	Thioredoxin 2; Belongs to the thioredoxin family
ECP_2587	362663.ECP_2587	0.21759020618556701	0.43909329829172145	rgb(117,117,239)	annotation not available
ECP_2600	362663.ECP_2600	0.5150773195876289	0.37109067017082786	rgb(117,117,239)	Chorismate mutase / prephenate dehydratase; Chorismate mutase; Bifunctional
ECP_2601	362663.ECP_2601	0.5458118556701032	0.32437582128777925	rgb(117,117,239)	Chorismate mutase / prephenate dehydrogenase; T-protein; Bifunctional
ECP_2602	362663.ECP_2602	0.6548324742268042	0.17772667542706966	rgb(117,203,239)	Phospho-2-dehydro-3-deoxyheptonate aldolase, Tyr-sensitive; Stereospecific condensation of phosphoenolpyruvate (PEP) and D-erythrose-4-phosphate (E4P) giving rise to 3-deoxy-D-arabino- heptulosonate-7-phosphate (DAHP)
ECP_2640	362663.ECP_2640	0.7238402061855671	0.5153745072273325	rgb(230,239,117)	Ribonucleoside-diphosphate reductase 2 alpha chain; Provides the precursors necessary for DNA synthesis. Catalyzes the biosynthesis of deoxyribonucleotides from the corresponding ribonucleotides
ECP_2641	362663.ECP_2641	0.7145618556701032	0.409526938239159	rgb(151,239,117)	Ribonucleoside-diphosphate reductase 2 beta chain; Provides the precursors necessary for DNA synthesis. Catalyzes the biosynthesis of deoxyribonucleotides from the corresponding ribonucleotides
ECP_2668	362663.ECP_2668	0.5243556701030928	0.6980946123521682	rgb(196,239,117)	annotation not available
ECP_2860	362663.ECP_2860	0.89375	0.5768725361366623	rgb(117,239,161)	annotation not available
ECP_2861	362663.ECP_2861	0.8908505154639176	0.621222076215506	rgb(239,129,117)	annotation not available
ECP_2862	362663.ECP_2862	0.8415592783505155	0.6578843626806834	rgb(239,179,117)	annotation not available
ECP_2905	362663.ECP_2905	0.5301546391752577	0.15939553219448094	rgb(239,225,117)	D-3-phosphoglycerate dehydrogenase / 2-oxoglutarate reductase; Belongs to the D-isomer specific 2-hydroxyacid dehydrogenase family
ECP_2909	362663.ECP_2909	0.16887886597938145	0.29244415243101185	rgb(117,239,237)	annotation not available
ECP_3052	362663.ECP_3052	0.13640463917525775	0.13633377135348226	rgb(117,239,143)	Glycolate permease glca; Transports L-lactate across the membrane. Can also transport D-lactate and glycolate
ECP_3055	362663.ECP_3055	0.1990335051546392	0.11741130091984231	rgb(239,137,117)	annotation not available
ECP_3056	362663.ECP_3056	0.25586340206185565	0.07956636005256243	rgb(117,186,239)	annotation not available
ECP_3057	362663.ECP_3057	0.22802835051546394	0.09494086727989487	rgb(239,227,117)	annotation not available
ECP_3072	362663.ECP_3072	0.26688144329896907	0.7519053876478319	rgb(205,239,117)	annotation not available
ECP_3091	362663.ECP_3091	0.3370489690721649	0.47752956636005256	rgb(117,239,139)	annotation not available
ECP_3107	362663.ECP_3107	0.19033505154639174	0.5827858081471748	rgb(239,219,117)	Belongs to the 1-acyl-sn-glycerol-3-phosphate acyltransferase family
ECP_3148	362663.ECP_3148	0.683827319587629	0.5727332457293036	rgb(117,217,239)	7,8-dihydroneopterin aldolase/epimerase/oxygenase; Catalyzes the conversion of 7,8-dihydroneopterin to 6- hydroxymethyl-7,8-dihydropterin
ECP_3207	362663.ECP_3207	0.27384020618556704	0.2835742444152431	rgb(117,239,150)	annotation not available
ECP_3210	362663.ECP_3210	0.3561855670103093	0.2936268068331144	rgb(192,239,117)	Threonine dehydratase catabolic; Catalyzes the anaerobic formation of alpha-ketobutyrate and ammonia from threonine in a two-step reaction. The first step involved a dehydration of threonine and a production of enamine intermediates (aminocrotonate), which tautomerizes to its imine form (iminobutyrate). Both intermediates are unstable and short-lived. The second step is the nonenzymatic hydrolysis of the enamine/imine intermediates to form 2- ketobutyrate and free ammonia. In the low water environment of the cell, the second step is accelerated by RidA
ECP_3264	362663.ECP_3264	0.740077319587629	0.42017082785808146	rgb(148,239,117)	Dihydropteroate synthase; Catalyzes the condensation of para-aminobenzoate (pABA) with 6-hydroxymethyl-7,8-dihydropterin diphosphate (DHPt-PP) to form 7,8- dihydropteroate (H2Pte), the immediate precursor of folate derivatives
ECP_3274	362663.ECP_3274	0.6298969072164949	0.5816031537450723	rgb(117,239,147)	Octaprenyl-diphosphate synthase; Belongs to the FPP/GGPP synthase family
ECP_3283	362663.ECP_3283	0.44432989690721647	0.9233902759526939	rgb(187,239,117)	annotation not available
ECP_3285	362663.ECP_3285	0.502319587628866	0.7099211563731932	rgb(239,168,117)	annotation not available
ECP_3286	362663.ECP_3286	0.5150773195876289	0.8305519053876479	rgb(158,239,117)	3-deoxy-D-manno-octulosonate 8-phosphate phosphatase (KDO 8-P phosphatase); Catalyzes the hydrolysis of 3-deoxy-D-manno-octulosonate 8- phosphate (KDO 8-P) to 3-deoxy-D-manno-octulosonate (KDO) and inorganic phosphate
ECP_3289	362663.ECP_3289	0.3990979381443299	0.8258212877792379	rgb(239,132,117)	annotation not available
ECP_3302	362663.ECP_3302	0.3875	0.21675427069645203	rgb(239,131,117)	Glutamate synthase (nadph) small chain; Glutamate synthase [NADPH] large chain precursor nonfunction due to the fram shift
ECP_3340	362663.ECP_3340	0.3416881443298969	0.4875821287779238	rgb(117,173,239)	This protein is a component of the acetyl coenzyme A carboxylase complex; first, biotin carboxylase catalyzes the carboxylation of the carrier protein and then the transcarboxylase transfers the carboxyl group to form malonyl-CoA
ECP_3341	362663.ECP_3341	0.33530927835051544	0.4633377135348226	rgb(117,209,239)	Acetyl-coa carboxylase, biotin carboxylase subunit; This protein is a component of the acetyl coenzyme A carboxylase complex; first, biotin carboxylase catalyzes the carboxylation of the carrier protein and then the transcarboxylase transfers the carboxyl group to form malonyl-CoA
ECP_3451	362663.ECP_3451	0.7023840206185568	0.33561103810775295	rgb(239,188,117)	annotation not available
ECP_3465	362663.ECP_3465	0.5748067010309279	0.14993429697766097	rgb(117,204,239)	annotation not available
ECP_3471	362663.ECP_3471	0.42693298969072163	0.323784494086728	rgb(117,239,144)	Belongs to the ribulose-phosphate 3-epimerase family
ECP_3482	362663.ECP_3482	0.7174613402061857	0.5609067017082787	rgb(239,176,117)	annotation not available
ECP_3571	362663.ECP_3571	0.1619201030927835	0.7193823915900133	rgb(159,239,117)	annotation not available
ECP_3572	362663.ECP_3572	0.07667525773195877	0.7176084099868595	rgb(117,239,155)	annotation not available
ECP_3573	362663.ECP_3573	0.10567010309278352	0.7720105124835742	rgb(239,199,117)	annotation not available
ECP_3590	362663.ECP_3590	0.2436855670103093	0.3474375821287779	rgb(117,231,239)	annotation not available
ECP_3676	362663.ECP_3676	0.18917525773195876	0.37109067017082786	rgb(117,163,239)	annotation not available
ECP_3708	362663.ECP_3708	0.26746134020618556	0.4621550591327201	rgb(117,153,239)	Serine o-acetyltransferase; Belongs to the transferase hexapeptide repeat family
ECP_3731	362663.ECP_3731	0.5568298969072165	0.797437582128778	rgb(117,155,239)	3-deoxy-D-manno-octulosonic-acid transferase WaaA; Involved in lipopolysaccharide (LPS) biosynthesis. Catalyzes the transfer of 3-deoxy-D-manno-octulosonate (Kdo) residue(s) from CMP- Kdo to lipid IV(A), the tetraacyldisaccharide-1,4'-bisphosphate precursor of lipid A
ECP_3737	362663.ECP_3737	0.5365335051546392	0.5585413929040737	rgb(117,117,239)	Phosphopantothenoylcysteine decarboxylase / phosphopantothenate---cysteine ligase; Catalyzes two steps in the biosynthesis of coenzyme A. In the first step cysteine is conjugated to 4'-phosphopantothenate to form 4- phosphopantothenoylcysteine, in the latter compound is decarboxylated to form 4'-phosphopantotheine
ECP_3877	362663.ECP_3877	0.3672036082474227	0.142838370565046	rgb(117,239,221)	annotation not available
ECP_3878	362663.ECP_3878	0.4286726804123711	0.16057818659658346	rgb(117,208,239)	annotation not available
ECP_3925	362663.ECP_3925	0.16887886597938145	0.599934296977661	rgb(117,181,239)	annotation not available
ECP_3926	362663.ECP_3926	0.22628865979381446	0.6472404730617609	rgb(117,117,239)	Phosphate transport system permease protein pstc; Part of the binding-protein-dependent transport system for phosphate; probably responsible for the translocation of the substrate across the membrane
ECP_3927	362663.ECP_3927	0.27210051546391756	0.5922470433639948	rgb(117,190,239)	Phosphate transport system substrate-binding protein; Part of the ABC transporter complex PstSACB involved in phosphate import
ECP_3973	362663.ECP_3973	0.15844072164948453	0.44559789750328516	rgb(117,130,239)	annotation not available
ECP_3996	362663.ECP_3996	0.5017396907216495	0.5620893561103811	rgb(117,117,239)	Uroporphyrinogen-iii synthase hemd; Catalyzes cyclization of the linear tetrapyrrole, hydroxymethylbilane, to the macrocyclic uroporphyrinogen III
ECP_4015	362663.ECP_4015	0.160180412371134	0.5402102496714849	rgb(117,239,121)	Phospholipase a1 precursor; Hydrolysis of phosphatidylcholine with phospholipase A2 (EC 3.1.1.4) and phospholipase A1 (EC 3.1.1.32) activities
ECP_4063	362663.ECP_4063	0.28079896907216495	0.6750328515111697	rgb(117,169,239)	annotation not available
ECP_4077	362663.ECP_4077	0.37938144329896906	0.7637319316688569	rgb(117,136,239)	Oxygen-independent coproporphyrinogen iii oxidase; Belongs to the anaerobic coproporphyrinogen-III oxidase family
ECP_4081	362663.ECP_4081	0.40489690721649485	0.4698423127463863	rgb(117,201,239)	annotation not available
ECP_4126	362663.ECP_4126	0.2402061855670103	0.7637319316688569	rgb(117,238,239)	annotation not available
ECP_4148	362663.ECP_4148	0.3063144329896907	0.48107752956636	rgb(213,239,117)	annotation not available
ECP_4149	362663.ECP_4149	0.4501288659793814	0.41721419185282527	rgb(117,172,239)	Bifunctional aspartokinase / homoserine dehydrogenase 2; In the C-terminal section; belongs to the homoserine dehydrogenase family
ECP_4155	362663.ECP_4155	0.34864690721649483	0.3468462549277267	rgb(239,236,117)	Methylenetetrahydrofolate reductase (nadph); Belongs to the methylenetetrahydrofolate reductase family
ECP_4164	362663.ECP_4164	0.28543814432989695	0.27056504599211567	rgb(117,197,239)	annotation not available
ECP_4165	362663.ECP_4165	0.09349226804123711	0.2126149802890933	rgb(117,221,239)	annotation not available
ECP_4202	362663.ECP_4202	0.7505154639175259	0.6963206307490145	rgb(117,117,239)	annotation not available
ECP_4204	362663.ECP_4204	0.7070231958762887	0.7956636005256242	rgb(239,159,117)	annotation not available
ECP_4205	362663.ECP_4205	0.6333762886597939	0.702233902759527	rgb(117,117,239)	annotation not available
ECP_4224	362663.ECP_4224	0.20947164948453612	0.2729303547963206	rgb(117,239,238)	Belongs to the malate synthase family
ECP_4225	362663.ECP_4225	0.276159793814433	0.1830486202365309	rgb(150,239,117)	annotation not available
ECP_4228	362663.ECP_4228	0.388659793814433	0.40183968462549274	rgb(117,239,184)	5-methyltetrahydrofolate--homocysteine methyltransferase; Catalyzes the transfer of a methyl group from methyl- cobalamin to homocysteine, yielding enzyme-bound cob(I)alamin and methionine. Subsequently, remethylates the cofactor using methyltetrahydrofolate
ECP_4270	362663.ECP_4270	0.30283505154639173	0.5827858081471748	rgb(117,117,239)	Alanine racemase, biosynthetic; Catalyzes the interconversion of L-alanine and D-alanine. May also act on other amino acids
ECP_4333	362663.ECP_4333	0.5173969072164949	0.1345597897503285	rgb(117,117,239)	annotation not available
ECP_4487	362663.ECP_4487	0.7824097938144331	0.4284494086727989	rgb(239,230,117)	annotation not available
ECP_4492	362663.ECP_4492	0.16887886597938145	0.6768068331143233	rgb(117,239,126)	annotation not available
ECP_4510	362663.ECP_4510	0.3747422680412371	0.9003285151116952	rgb(117,117,239)	annotation not available
ECP_4511	362663.ECP_4511	0.3822809278350516	0.8896846254927727	rgb(117,234,239)	annotation not available
ECP_4772	362663.ECP_4772	0.2900773195876289	0.3090013140604468	rgb(117,118,239)	annotation not available
FolC	362663.ECP_2354	0.6055412371134021	0.5106438896189225	rgb(239,183,117)	Dihydrofolate synthase / folylpolyglutamate synthase; Functions in two distinct reactions of the de novo folate biosynthetic pathway. Catalyzes the addition of a glutamate residue to dihydropteroate (7,8-dihydropteroate or H2Pte) to form dihydrofolate (7,8-dihydrofolate monoglutamate or H2Pte-Glu). Also catalyzes successive additions of L-glutamate to tetrahydrofolate or 10- formyltetrahydrofolate or 5,10-methylenetetrahydrofolate, leading to folylpolyglutamate derivatives
Geranyltranstransferase	362663.ECP_0480	0.5353737113402062	0.7329829172141918	rgb(117,239,186)	Farnesyl diphosphate synthase; Belongs to the FPP/GGPP synthase family
aas	362663.ECP_2849	0.31501288659793814	0.5147831800262812	rgb(117,146,239)	Acyl-[acyl-carrier-protein]-phospholipid o-acyltransferase / long-chain-fatty-acid--[acyl-carrier-protein] ligase; Plays a role in lysophospholipid acylation. Transfers fatty acids to the 1-position via an enzyme-bound acyl-ACP intermediate in the presence of ATP and magnesium. Its physiological function is to regenerate phosphatidylethanolamine from 2-acyl-glycero-3- phosphoethanolamine (2-acyl-GPE) formed by transacylation reactions or degradation by phospholipase A1
accA	362663.ECP_0193	0.277319587628866	0.5218791064388961	rgb(239,165,117)	Acetyl-coenzyme a carboxylase carboxyl transferase subunit alpha; Component of the acetyl coenzyme A carboxylase (ACC) complex. First, biotin carboxylase catalyzes the carboxylation of biotin on its carrier protein (BCCP) and then the CO(2) group is transferred by the carboxyltransferase to acetyl-CoA to form malonyl-CoA
accD	362663.ECP_2355	0.3944587628865979	0.4580157687253613	rgb(0,178,157)	Acetyl-coenzyme a carboxylase carboxyl transferase subunit beta; Component of the acetyl coenzyme A carboxylase (ACC) complex. Biotin carboxylase (BC) catalyzes the carboxylation of biotin on its carrier protein (BCCP) and then the CO(2) group is transferred by the transcarboxylase to acetyl-CoA to form malonyl-CoA
acpP	362663.ECP_1086	0.43447164948453604	0.583377135348226	rgb(176,239,117)	Acyl carrier protein; Carrier of the growing fatty acid chain in fatty acid biosynthesis
acs	362663.ECP_4301	0.32719072164948454	0.3699080157687254	rgb(117,212,239)	Acetyl-coenzyme a synthetase; Catalyzes the conversion of acetate into acetyl-CoA (AcCoA), an essential intermediate at the junction of anabolic and catabolic pathways. Acs undergoes a two-step reaction. In the first half reaction, Acs combines acetate with ATP to form acetyl-adenylate (AcAMP) intermediate. In the second half reaction, it can then transfer the acetyl group from AcAMP to the sulfhydryl group of CoA, forming the product AcCoA
adk	362663.ECP_0535	0.4756443298969072	0.47752956636005256	rgb(239,121,117)	Adenylate kinase; Catalyzes the reversible transfer of the terminal phosphate group between ATP and AMP. Plays an important role in cellular energy homeostasis and in adenine nucleotide metabolism
