#node	identifier	x_position	y_position	color	annotation
KPN_01493	272620.KPN_01493	0.6999266862170089	0.24644056413700471	rgb(117,232,239)	Acetylornithine/succinyldiaminopimelate aminotransferase; Involved in both the arginine and lysine biosynthetic pathways; Belongs to the class-III pyridoxal-phosphate-dependent aminotransferase family. ArgD subfamily.
KPN_01770	272620.KPN_01770	0.356158357771261	0.37458025520483546	rgb(161,239,117)	Putative amidase
KPN_02014	272620.KPN_02014	0.44457478005865103	0.8067494963062458	rgb(239,230,117)	Carbonic anhydrase; Reversible hydration of carbon dioxide. ; Belongs to the beta-class carbonic anhydrase family. 
KPN_02308	272620.KPN_02308	0.19846041055718477	0.2966084620550705	rgb(239,183,117)	Alanine racemase; Catalyzes the interconversion of L-alanine and D-alanine. May also act on other amino acids; Belongs to the alanine racemase family.
KPN_02475	272620.KPN_02475	0.559384164222874	0.3268300873069174	rgb(117,177,239)	ATP phosphoribosyltransferase; Catalyzes the condensation of ATP and 5-phosphoribose 1- diphosphate to form N'-(5'-phosphoribosyl)-ATP (PR-ATP). Has a crucial role in the pathway because the rate of histidine biosynthesis seems to be controlled primarily by regulation of HisG enzymatic activity. 
KPN_02488	272620.KPN_02488	0.5831378299120236	0.8460376091336468	rgb(117,239,204)	dTDP-4-dehydrorhamnose 3,5-epimerase; Catalyzes the epimerization of the C3' and C5'positions of dTDP-6-deoxy-D-xylo-4-hexulose, forming dTDP-6-deoxy-L-lyxo-4-hexulose. ; Belongs to the dTDP-4-dehydrorhamnose 3,5-epimerase family. 
KPN_02491	272620.KPN_02491	0.5435483870967742	0.8327400940228342	rgb(198,239,117)	dTDP-D-glucose 4,6-dehydratase; Belongs to the NAD(P)-dependent epimerase/dehydratase family. dTDP-glucose dehydratase subfamily. 
KPN_02494	272620.KPN_02494	0.59633431085044	0.8393888515782405	rgb(117,239,153)	dTDP-4-dehydrorhamnose 3,5-epimerase; Catalyzes the epimerization of the C3' and C5'positions of dTDP-6-deoxy-D-xylo-4-hexulose, forming dTDP-6-deoxy-L-lyxo-4-hexulose. ; Belongs to the dTDP-4-dehydrorhamnose 3,5-epimerase family. 
KPN_02495	272620.KPN_02495	0.7408357771260997	0.7602081934184017	rgb(117,117,239)	dTDP-4-dehydrorhamnose reductase
KPN_02496	272620.KPN_02496	0.48152492668621705	0.8563129617192747	rgb(239,173,117)	Glucose-1-phosphate thymidylyltransferase
KPN_02497	272620.KPN_02497	0.6161290322580646	0.834553391537945	rgb(227,239,117)	dTDP-glucose 4,6-dehydratase; Belongs to the NAD(P)-dependent epimerase/dehydratase family. dTDP-glucose dehydratase subfamily. 
KPN_02905	272620.KPN_02905	0.17140762463343107	0.5800873069173943	rgb(239,154,117)	Putative thioredoxin-like protein
KPN_03016	272620.KPN_03016	0.7494134897360705	0.6296507723304231	rgb(239,239,117)	2-isopropylmalate synthase; Catalyzes the condensation of the acetyl group of acetyl-CoA with 3-methyl-2-oxobutanoate (2-oxoisovalerate) to form 3-carboxy-3- hydroxy-4-methylpentanoate (2-isopropylmalate); Belongs to the alpha-IPM synthase/homocitrate synthase family. LeuA type 2 subfamily.
KPN_03357	272620.KPN_03357	0.6636363636363637	0.7354264607118872	rgb(239,191,117)	Transketolase; Catalyzes the transfer of a two-carbon ketol group from a ketose donor to an aldose acceptor, via a covalent intermediate with the cofactor thiamine pyrophosphate.
KPN_03409	272620.KPN_03409	0.6497800586510264	0.2736400268636669	rgb(117,117,239)	Putative pyridoxal-5'-phosphate-dependent enzyme, beta subunit
KPN_03682	272620.KPN_03682	0.6814516129032259	0.45980523841504367	rgb(123,239,117)	Shikimate dehydrogenase (NADP(+)); Involved in the biosynthesis of the chorismate, which leads to the biosynthesis of aromatic amino acids. Catalyzes the reversible NADPH linked reduction of 3-dehydroshikimate (DHSA) to yield shikimate (SA).
KPN_03745	272620.KPN_03745	0.7012463343108505	0.22951645399597048	rgb(117,204,239)	Acetylornithine/succinyldiaminopimelate aminotransferase; Involved in both the arginine and lysine biosynthetic pathways; Belongs to the class-III pyridoxal-phosphate-dependent aminotransferase family. ArgD subfamily.
KPN_03773	272620.KPN_03773	0.7494134897360705	0.5468435191403627	rgb(122,239,117)	Phosphoenolpyruvate carboxykinase (ATP); Involved in the gluconeogenesis. Catalyzes the conversion of oxaloacetate (OAA) to phosphoenolpyruvate (PEP) through direct phosphoryl transfer between the nucleoside triphosphate and OAA. ; Belongs to the phosphoenolpyruvate carboxykinase (ATP) family.
KPN_04233	272620.KPN_04233	0.8021994134897361	0.3703492276695769	rgb(117,117,239)	Cystathionine gamma-synthase
KPN_04288	272620.KPN_04288	0.629325513196481	0.8273002014775017	rgb(117,239,221)	dTDP-glucose 4,6-dehydratase; Belongs to the NAD(P)-dependent epimerase/dehydratase family. dTDP-glucose dehydratase subfamily. 
KPN_04289	272620.KPN_04289	0.4967008797653959	0.8575218267293486	rgb(153,239,117)	Glucose-1-phosphate thymidylyltransferase; Catalyzes the formation of dTDP-glucose, from dTTP and glucose 1-phosphate, as well as its pyrophosphorolysis. ; Belongs to the glucose-1-phosphate thymidylyltransferase family.
KPN_04399	272620.KPN_04399	0.7124633431085045	0.4005708529214238	rgb(239,224,117)	Methionine synthase; Catalyzes the transfer of a methyl group from methyl- cobalamin to homocysteine, yielding enzyme-bound cob(I)alamin and methionine. Subsequently, remethylates the cofactor using methyltetrahydrofolate.
KPN_04440	272620.KPN_04440	0.21561583577712612	0.29419073203492274	rgb(117,128,239)	Alanine racemase; Catalyzes the interconversion of L-alanine and D-alanine. May also act on other amino acids; Belongs to the alanine racemase family.
KPN_04707	272620.KPN_04707	0.917008797653959	0.7209200805910007	rgb(117,124,239)	Putative site-specific DNA methylas; Belongs to the class I-like SAM-binding methyltransferase superfamily. C5-methyltransferase family.
accA	272620.KPN_00198	0.463049853372434	0.6538280725319007	rgb(117,239,132)	Acetyl-coenzyme A carboxylase carboxyl transferase subunit alpha; Component of the acetyl coenzyme A carboxylase (ACC) complex. First, biotin carboxylase catalyzes the carboxylation of biotin on its carrier protein (BCCP) and then the CO(2) group is transferred by the carboxyltransferase to acetyl-CoA to form malonyl-CoA. 
accB	272620.KPN_03664	0.521774193548387	0.6278374748153124	rgb(255,175,101)	Biotin carboxyl carrier protein of acetyl-CoA carboxylase; This protein is a component of the acetyl coenzyme A carboxylase complex; first, biotin carboxylase catalyzes the carboxylation of the carrier protein and then the transcarboxylase transfers the carboxyl group to form malonyl-CoA. 
accC	272620.KPN_03665	0.46107038123167154	0.5208529214237744	rgb(184,239,117)	Biotin carboxylase; This protein is a component of the acetyl coenzyme A carboxylase complex; first, biotin carboxylase catalyzes the carboxylation of the carrier protein and then the transcarboxylase transfers the carboxyl group to form malonyl-CoA. 
accD	272620.KPN_02706	0.5343108504398827	0.6066823371390195	rgb(141,239,117)	Acetyl-coenzyme A carboxylase carboxyl transferase subunit beta; Component of the acetyl coenzyme A carboxylase (ACC) complex. Biotin carboxylase (BC) catalyzes the carboxylation of biotin on its carrier protein (BCCP) and then the CO(2) group is transferred by the transcarboxylase to acetyl-CoA to form malonyl-CoA; Belongs to the AccD/PCCB family.
aceB	272620.KPN_04395	0.6939882697947215	0.6520147750167898	rgb(117,120,239)	Malate synthase; Belongs to the malate synthase family. 
acnA	272620.KPN_01272	0.5534457478005865	0.5988247145735394	rgb(239,201,117)	Aconitate hydratase; Catalyzes the isomerization of citrate to isocitrate via cis- aconitate.
acnB	272620.KPN_00124	0.7593108504398828	0.6097044996642043	rgb(0,28,178)	Aconitate hydratase; Belongs to the aconitase/IPM isomerase family. 
acpP	272620.KPN_01092	0.4505131964809384	0.612122229684352	rgb(117,239,159)	Acyl carrier protein; Carrier of the growing fatty acid chain in fatty acid biosynthesis; Belongs to the acyl carrier protein (ACP) family. 
adk	272620.KPN_00456	0.39046920821114367	0.5184351914036266	rgb(117,117,239)	Adenylate kinase; Catalyzes the reversible transfer of the terminal phosphate group between ATP and AMP. Plays an important role in cellular energy homeostasis and in adenine nucleotide metabolism; Belongs to the adenylate kinase family.
amtB	272620.KPN_00414	0.6920087976539591	0.16182001343183344	rgb(117,134,239)	Probable ammonium transporter
argA	272620.KPN_03226	0.5376099706744868	0.24100067159167227	rgb(117,117,239)	Amino-acid acetyltransferase; N-acetylglutamate synthase; Belongs to the acetyltransferase family. ArgA subfamily. 
argB	272620.KPN_04248	0.5098973607038123	0.2911685695097381	rgb(203,239,117)	Acetylglutamate kinase; Catalyzes the ATP-dependent phosphorylation of N-acetyl-L- glutamate.
argC	272620.KPN_04247	0.688709677419355	0.41447280053727337	rgb(117,239,196)	N-acetyl-gamma-glutamyl-phosphate reductase; Catalyzes the NADPH-dependent reduction of N-acetyl-5- glutamyl phosphate to yield N-acetyl-L-glutamate 5-semialdehyde. ; Belongs to the NAGSA dehydrogenase family. Type 1 subfamily.
argE	272620.KPN_04246	0.791642228739003	0.3117192746809939	rgb(117,117,239)	Acetylornithine deacetylase
argG	272620.KPN_03580	0.5600439882697948	0.27907991940899934	rgb(117,239,227)	Argininosuccinate synthase; Belongs to the argininosuccinate synthase family. Type 2 subfamily.
argH	272620.KPN_04249	0.6174486803519063	0.398153122901276	rgb(117,117,239)	Argininosuccinate lyase
argI	272620.KPN_04659	0.4650293255131965	0.29237743451981196	rgb(117,239,235)	Ornithine carbamoyltransferase; Reversibly catalyzes the transfer of the carbamoyl group from carbamoyl phosphate (CP) to the N(epsilon) atom of ornithine (ORN) to produce L-citrulline; Belongs to the aspartate/ornithine carbamoyltransferase superfamily. OTCase family.
aroA	272620.KPN_00936	0.532991202346041	0.4519476158495635	rgb(117,239,130)	3-phosphoshikimate 1-carboxyvinyltransferase; Catalyzes the transfer of the enolpyruvyl moiety of phosphoenolpyruvate (PEP) to the 5-hydroxyl of shikimate-3-phosphate (S3P) to produce enolpyruvyl shikimate-3-phosphate and inorganic phosphate.
aroB	272620.KPN_03760	0.6788123167155427	0.5105775688381464	rgb(196,239,117)	3-dehydroquinate synthase; Catalyzes the conversion of 3-deoxy-D-arabino-heptulosonate 7-phosphate (DAHP) to dehydroquinate (DHQ); Belongs to the sugar phosphate cyclases superfamily. Dehydroquinate synthase family.
aroC	272620.KPN_02719	0.5725806451612904	0.4827736736064473	rgb(117,239,225)	Chorismate synthase; Catalyzes the anti-1,4-elimination of the C-3 phosphate and the C-6 proR hydrogen from 5-enolpyruvylshikimate-3-phosphate (EPSP) to yield chorismate, which is the branch point compound that serves as the starting substrate for the three terminal pathways of aromatic amino acid biosynthesis. This reaction introduces a second double bond into the aromatic ring system.
aroD	272620.KPN_00073	0.880058651026393	0.3915043653458697	rgb(239,125,117)	3-dehydroquinate dehydratase; Involved in the third step of the chorismate pathway, which leads to the biosynthesis of aromatic amino acids. Catalyzes the cis- dehydration of 3-dehydroquinate (DHQ) and introduces the first double bond of the aromatic ring to yield 3-dehydroshikimate. ; Belongs to the type-I 3-dehydroquinase family. 
aroF	272620.KPN_02923	0.9130498533724342	0.41749496306245804	rgb(117,239,171)	Phospho-2-dehydro-3-deoxyheptonate aldolase; Stereospecific condensation of phosphoenolpyruvate (PEP) and D-erythrose-4-phosphate (E4P) giving rise to 3-deoxy-D-arabino- heptulosonate-7-phosphate (DAHP).
aroG	272620.KPN_00758	0.9163489736070383	0.47128945601074546	rgb(117,239,122)	Phospho-2-dehydro-3-deoxyheptonate aldolase; Stereospecific condensation of phosphoenolpyruvate (PEP) and D-erythrose-4-phosphate (E4P) giving rise to 3-deoxy-D-arabino- heptulosonate-7-phosphate (DAHP).
aroH	272620.KPN_02162	0.4670087976539589	0.23012088650100743	rgb(239,132,117)	Phospho-2-dehydro-3-deoxyheptonate aldolase; Stereospecific condensation of phosphoenolpyruvate (PEP) and D-erythrose-4-phosphate (E4P) giving rise to 3-deoxy-D-arabino- heptulosonate-7-phosphate (DAHP).
aroK	272620.KPN_03761	0.49736070381231673	0.572834116856951	rgb(117,163,239)	Shikimate kinase 1; Catalyzes the specific phosphorylation of the 3-hydroxyl group of shikimic acid using ATP as a cosubstrate; Belongs to the shikimate kinase family.
aroL	272620.KPN_00332	0.7401759530791789	0.6000335795836133	rgb(239,238,117)	Shikimate kinase 1; Catalyzes the specific phosphorylation of the 3-hydroxyl group of shikimic acid using ATP as a cosubstrate; Belongs to the shikimate kinase family.
asd	272620.KPN_03799	0.670234604105572	0.49184016118200136	rgb(172,239,117)	Aspartate-semialdehyde dehydrogenase; Catalyzes the NADPH-dependent formation of L-aspartate- semialdehyde (L-ASA) by the reductive dephosphorylation of L-aspartyl- 4-phosphate; Belongs to the aspartate-semialdehyde dehydrogenase family. 
asnA	272620.KPN_04149	0.6458211143695015	0.1829751511081263	rgb(117,146,239)	Aspartate--ammonia ligase; Asparagine synthetase AsnA
asnB	272620.KPN_00695	0.5870967741935484	0.37820685023505707	rgb(163,239,117)	Asparagine synthetase B
aspC	272620.KPN_00955	0.7857038123167156	0.37337139019476157	rgb(239,119,117)	Aspartate aminotransferase
atpA	272620.KPN_04139	0.4109237536656891	0.5407991940899933	rgb(129,239,117)	ATP synthase subunit alpha; Produces ATP from ADP in the presence of a proton gradient across the membrane. The alpha chain is a regulatory subunit. ; Belongs to the ATPase alpha/beta chains family. 
atpB	272620.KPN_04143	0.23211143695014663	0.47008059100067157	rgb(239,162,117)	ATP synthase subunit a; Key component of the proton channel; it plays a direct role in the translocation of protons across the membrane. 
atpC	272620.KPN_04136	0.32118768328445746	0.44832102081934183	rgb(117,239,137)	ATP synthase epsilon chain; Produces ATP from ADP in the presence of a proton gradient across the membrane.
atpD	272620.KPN_04137	0.4313782991202346	0.49667562122229686	rgb(170,239,117)	ATP synthase subunit beta; Produces ATP from ADP in the presence of a proton gradient across the membrane. The catalytic sites are hosted primarily by the beta subunits; Belongs to the ATPase alpha/beta chains family. 
atpE	272620.KPN_04142	0.3317448680351906	0.6078912021490934	rgb(117,239,198)	ATP synthase subunit c; F(1)F(0) ATP synthase produces ATP from ADP in the presence of a proton or sodium gradient. F-type ATPases consist of two structural domains, F(1) containing the extramembraneous catalytic core and F(0) containing the membrane proton channel, linked together by a central stalk and a peripheral stalk. During catalysis, ATP synthesis in the catalytic domain of F(1) is coupled via a rotary mechanism of the central stalk subunits to proton translocation.
atpF	272620.KPN_04141	0.24728739002932554	0.5111820013431834	rgb(14,178,0)	ATP synthase subunit b; F(1)F(0) ATP synthase produces ATP from ADP in the presence of a proton or sodium gradient. F-type ATPases consist of two structural domains, F(1) containing the extramembraneous catalytic core and F(0) containing the membrane proton channel, linked together by a central stalk and a peripheral stalk. During catalysis, ATP synthesis in the catalytic domain of F(1) is coupled via a rotary mechanism of the central stalk subunits to proton translocation.
atpG	272620.KPN_04138	0.33240469208211143	0.5401947615849564	rgb(239,170,117)	ATP synthase gamma chain; Produces ATP from ADP in the presence of a proton gradient across the membrane. The gamma chain is believed to be important in regulating ATPase activity and the flow of protons through the CF(0) complex.
atpH	272620.KPN_04140	0.37067448680351905	0.5021155137676293	rgb(117,117,239)	ATP synthase subunit delta; F(1)F(0) ATP synthase produces ATP from ADP in the presence of a proton or sodium gradient. F-type ATPases consist of two structural domains, F(1) containing the extramembraneous catalytic core and F(0) containing the membrane proton channel, linked together by a central stalk and a peripheral stalk. During catalysis, ATP synthesis in the catalytic domain of F(1) is coupled via a rotary mechanism of the central stalk subunits to proton translocation; Belongs to the ATPase delta chain family. 
carA	272620.KPN_00040	0.42675953079178885	0.29419073203492274	rgb(117,239,180)	Carbamoyl-phosphate synthase small subunit; Belongs to the CarA family.
carB	272620.KPN_00041	0.503958944281525	0.4023841504365346	rgb(117,161,239)	Carbamoyl-phosphate synthase large subunit; Belongs to the CarB family.
cdd	272620.KPN_02584	0.42016129032258065	0.6248153122901277	rgb(117,150,239)	Cytidine deaminase; This enzyme scavenges exogenous and endogenous cytidine and 2'-deoxycytidine for UMP synthesis.
cdsA	272620.KPN_00188	0.24398826979472144	0.5256883814640699	rgb(166,239,117)	Phosphatidate cytidylyltransferase; CDP-diglyceride synthase; Belongs to the CDS family.
cls	272620.KPN_02190	0.11070381231671554	0.45678307588985895	rgb(239,140,117)	Cardiolipin synthase A; Catalyzes the reversible phosphatidyl group transfer from one phosphatidylglycerol molecule to another to form cardiolipin (CL) (diphosphatidylglycerol) and glycerol.
cmk	272620.KPN_00937	0.3779325513196481	0.4108462055070517	rgb(117,239,210)	Cytidylate kinase
cysA	272620.KPN_02770	0.5032991202346041	0.14308260577568838	rgb(239,134,117)	Sulfate/thiosulfate import ATP-binding protein CysA; Part of the ABC transporter complex CysAWTP involved in sulfate/thiosulfate import. Responsible for energy coupling to the transport system.
cysC	272620.KPN_03112	0.5943548387096775	0.18478844862323707	rgb(187,255,101)	Adenylyl-sulfate kinase; Catalyzes the synthesis of activated sulfate. 
cysD	272620.KPN_03114	0.5600439882697948	0.16544660846205508	rgb(117,117,239)	Sulfate adenylyltransferase subunit 2
cysE	272620.KPN_03951	0.5844574780058652	0.2869375419744795	rgb(239,127,117)	Serine acetyltransferase; Belongs to the transferase hexapeptide repeat family. 
cysH	272620.KPN_03117	0.5250733137829912	0.18357958361316323	rgb(131,239,117)	Phosphoadenosine phosphosulfate reductase; Reduction of activated sulfate into sulfite. ; Belongs to the PAPS reductase family. CysH subfamily. 
cysI	272620.KPN_03118	0.6392228739002933	0.19204163868368035	rgb(117,117,239)	Sulfite reductase [NADPH] hemoprotein beta-component; Component of the sulfite reductase complex that catalyzes the 6-electron reduction of sulfite to sulfide. This is one of several activities required for the biosynthesis of L-cysteine from sulfate. ; Belongs to the nitrite and sulfite reductase 4Fe-4S domain family.
cysJ	272620.KPN_03119	0.6926686217008798	0.21984553391537942	rgb(117,122,239)	Sulfite reductase [NADPH] flavoprotein alpha-component; Component of the sulfite reductase complex that catalyzes the 6-electron reduction of sulfite to sulfide. This is one of several activities required for the biosynthesis of L-cysteine from sulfate. The flavoprotein component catalyzes the electron flow from NADPH -> FAD -> FMN to the hemoprotein component; Belongs to the NADPH-dependent sulphite reductase flavoprotein subunit CysJ family. In the C-terminal section; belongs to the flavoprotein pyridine nucleotide cytochrome reductase family.
cysN	272620.KPN_03113	0.5567448680351907	0.1267629281396911	rgb(217,239,117)	Sulfate adenylyltransferase subunit 1; May be the GTPase, regulating ATP sulfurylase activity. ; Belongs to the TRAFAC class translation factor GTPase superfamily. Classic translation factor GTPase family. CysN/NodQ subfamily.
cysP	272620.KPN_02773	0.6741935483870969	0.08445265278710545	rgb(117,239,208)	Thiosulfate binding protein
cysU	272620.KPN_02772	0.6200879765395895	0.08263935527199462	rgb(117,230,239)	Sulfate transport system permease protein CysT; Part of the ABC transporter complex (TC 3.A.1.6.1) involved in sulfate/thiosulfate import; Belongs to the binding-protein-dependent transport system permease family. CysTW subfamily.
cysW	272620.KPN_02771	0.6484604105571847	0.13099395567494965	rgb(239,156,117)	Sulfate transport system permease W protein
dapA	272620.KPN_02812	0.5151759530791788	0.5123908663532573	rgb(117,239,147)	4-hydroxy-tetrahydrodipicolinate synthase; Catalyzes the condensation of (S)-aspartate-beta-semialdehyde [(S)-ASA] and pyruvate to 4-hydroxy-tetrahydrodipicolinate (HTPA). 
dapB	272620.KPN_00039	0.45909090909090905	0.3316655473472129	rgb(151,239,117)	4-hydroxy-tetrahydrodipicolinate reductase; Catalyzes the conversion of 4-hydroxy-tetrahydrodipicolinate (HTPA) to tetrahydrodipicolinate; Belongs to the DapB family.
dapD	272620.KPN_00179	0.544208211143695	0.26457353928811284	rgb(150,101,255)	2,3,4,5-tetrahydropyridine-2-carboxylate N-succinyltransferase; Belongs to the transferase hexapeptide repeat family. 
dapE	272620.KPN_02805	0.7236803519061584	0.38727333781061113	rgb(0,178,157)	Succinyl-diaminopimelate desuccinylase; Catalyzes the hydrolysis of N-succinyl-L,L-diaminopimelic acid (SDAP), forming succinate and LL-2,6-diaminoheptanedioate (DAP), an intermediate involved in the bacterial biosynthesis of lysine and meso-diaminopimelic acid, an essential component of bacterial cell walls; Belongs to the peptidase M20A family. DapE subfamily. 
dapF	272620.KPN_04308	0.47096774193548385	0.33891873740765616	rgb(239,168,117)	Diaminopimelate epimerase; Catalyzes the stereoinversion of LL-2,6-diaminoheptanedioate (L,L-DAP) to meso-diaminoheptanedioate (meso-DAP), a precursor of L- lysine and an essential component of the bacterial peptidoglycan. 
dcm	272620.KPN_02428	0.7540322580645161	0.862961719274681	rgb(117,239,139)	Cytosine-specific methyltransferase; DNA cytosine methylase
deoB	272620.KPN_04839	0.4129032258064516	0.737239758226998	rgb(239,193,117)	Phosphopentomutase; Phosphotransfer between the C1 and C5 carbon atoms of pentose; Belongs to the phosphopentomutase family. 
eda	272620.KPN_02365	0.610850439882698	0.7559771658831431	rgb(117,117,239)	Keto-hydroxyglutarate-aldolase/keto-deoxy- phosphogluconate aldolase
edd	272620.KPN_02366	0.7711876832844575	0.6671255876427133	rgb(117,239,214)	Phosphogluconate dehydratase; Catalyzes the dehydration of 6-phospho-D-gluconate to 2- dehydro-3-deoxy-6-phospho-D-gluconate; Belongs to the IlvD/Edd family.
eno	272620.KPN_03123	0.48614369501466276	0.6181665547347214	rgb(117,239,120)	Enolase; Catalyzes the reversible conversion of 2-phosphoglycerate into phosphoenolpyruvate. It is essential for the degradation of carbohydrates via glycolysis.
fabA	272620.KPN_00983	0.3258064516129032	0.7233378106111484	rgb(117,117,239)	3-hydroxydecanoyl-[acyl-carrier-protein] dehydratase; Necessary for the introduction of cis unsaturation into fatty acids. Catalyzes the dehydration of (3R)-3-hydroxydecanoyl-ACP to E- (2)-decenoyl-ACP and then its isomerization to Z-(3)-decenoyl-ACP. Can catalyze the dehydratase reaction for beta-hydroxyacyl-ACPs with saturated chain lengths up to 16:0, being most active on intermediate chain length.
fabB	272620.KPN_02713	0.3964076246334311	0.728173270651444	rgb(231,239,117)	3-oxoacyl-(acyl carrier protein) synthase; Belongs to the thiolase-like superfamily. Beta-ketoacyl-ACP synthases family.
fabD	272620.KPN_01090	0.3541788856304985	0.6520147750167898	rgb(117,197,239)	Acyl carrier protein S-malonyltransferase
fabF	272620.KPN_01093	0.39574780058651027	0.679214237743452	rgb(117,228,239)	3-oxoacyl-[acyl-carrier-protein] synthase 2; Catalyzes the condensation reaction of fatty acid synthesis by the addition to an acyl acceptor of two carbons from malonyl-ACP. 
fabG	272620.KPN_01091	0.5224340175953079	0.6919073203492278	rgb(117,130,239)	3-oxoacyl-[acyl-carrier-protein] reductase; Catalyzes the NADPH-dependent reduction of beta-ketoacyl-ACP substrates to beta-hydroxyacyl-ACP products, the first reductive step in the elongation cycle of fatty acid biosynthesis. ; Belongs to the short-chain dehydrogenases/reductases (SDR) family.
fabI	272620.KPN_01284	0.33636363636363636	0.5855271994627268	rgb(207,239,117)	Enoyl-[acyl-carrier-protein] reductase [NADH]; Enoyl-(acyl carrier protein) reductase
fadD	272620.KPN_02322	0.4716275659824047	0.7154801880456683	rgb(159,239,117)	acyl-CoA synthase
fadE	272620.KPN_00235	0.5171554252199414	0.7366353257219611	rgb(117,208,239)	acyl-CoA dehydrogenase
folA	272620.KPN_00045	0.4247800586510264	0.3558428475486904	rgb(117,117,239)	Dihydrofolate reductase; Key enzyme in folate metabolism. Catalyzes an essential reaction for de novo glycine and purine synthesis, and for DNA precursor synthesis.
folD	272620.KPN_00484	0.5804985337243402	0.45678307588985895	rgb(117,224,239)	Methenyltetrahydrofolate cyclohydrolase; Catalyzes the oxidation of 5,10-methylenetetrahydrofolate to 5,10-methenyltetrahydrofolate and then the hydrolysis of 5,10- methenyltetrahydrofolate to 10-formyltetrahydrofolate. 
fpr	272620.KPN_04002	0.44325513196480937	0.08022162525184688	rgb(117,222,239)	ferredoxin-NADP reductase
fre	272620.KPN_04338	0.37925219941348975	0.17149093351242445	rgb(117,126,239)	NAD(P)H-flavin reductase
fumA	272620.KPN_01516	0.8061583577712611	0.5897582269979853	rgb(239,138,117)	Fumarate hydratase class I; Catalyzes the reversible hydration of fumarate to (S)-malate. ; Belongs to the class-I fumarase family. 
fumC	272620.KPN_01517	0.6134897360703813	0.5051376762928139	rgb(117,202,239)	Fumarate hydratase class II; Involved in the TCA cycle. Catalyzes the stereospecific interconversion of fumarate to L-malate; Belongs to the class-II fumarase/aspartase family. Fumarase subfamily.
galE	272620.KPN_00773	0.4716275659824047	0.7783411685695099	rgb(143,239,117)	UDP-galactose 4-epimerase; Belongs to the NAD(P)-dependent epimerase/dehydratase family.
galU	272620.KPN_02202	0.4604105571847507	0.7233378106111484	rgb(117,239,157)	Glucose-1-phosphate uridylyltransferase
gcvH	272620.KPN_03340	0.6953079178885632	0.4960711887172599	rgb(117,132,239)	Glycine cleavage system H protein; The glycine cleavage system catalyzes the degradation of glycine. The H protein shuttles the methylamine group of glycine from the P protein to the T protein.
gcvP	272620.KPN_03339	0.658357771260997	0.37699798522498323	rgb(117,148,239)	Glycine dehydrogenase (decarboxylating); The glycine cleavage system catalyzes the degradation of glycine. The P protein binds the alpha-amino group of glycine through its pyridoxal phosphate cofactor; CO(2) is released and the remaining methylamine moiety is then transferred to the lipoamide cofactor of the H protein; Belongs to the GcvP family.
