#node	identifier	category	term ID	term description
KPN_00075	272620.KPN_00075	GO Function	GO:0016616	Oxidoreductase activity, acting on the ch-oh group of donors, nad or nadp as acceptor
KPN_00075	272620.KPN_00075	GO Component	GO:0005622	Intracellular
KPN_00075	272620.KPN_00075	GO Component	GO:0005737	Cytoplasm
KPN_00075	272620.KPN_00075	GO Component	GO:0005829	Cytosol
KPN_00075	272620.KPN_00075	GO Component	GO:0110165	Cellular anatomical entity
KPN_00075	272620.KPN_00075	STRING clusters	CL:1155	Cellular amino acid biosynthetic process, and glutathione metabolism
KPN_00075	272620.KPN_00075	STRING clusters	CL:1156	Cellular amino acid biosynthetic process, and glutathione metabolism
KPN_00075	272620.KPN_00075	STRING clusters	CL:1157	Cellular amino acid biosynthetic process, and cysteine and methionine metabolism
KPN_00075	272620.KPN_00075	STRING clusters	CL:1158	Amino-acid biosynthesis, and Phenylalanine, tyrosine and tryptophan biosynthesis
KPN_00075	272620.KPN_00075	STRING clusters	CL:1159	Aromatic amino acid family biosynthetic process, and arginine biosynthetic process
KPN_00075	272620.KPN_00075	STRING clusters	CL:1202	Chorismate biosynthetic process
KPN_00075	272620.KPN_00075	UniProt Keywords	KW-0028	Amino-acid biosynthesis
KPN_00075	272620.KPN_00075	UniProt Keywords	KW-0057	Aromatic amino acid biosynthesis
KPN_00075	272620.KPN_00075	UniProt Keywords	KW-0521	NADP
KPN_00075	272620.KPN_00075	UniProt Keywords	KW-0560	Oxidoreductase
KPN_00096	272620.KPN_00096	GO Process	GO:0000270	Peptidoglycan metabolic process
KPN_00096	272620.KPN_00096	GO Process	GO:0006022	Aminoglycan metabolic process
KPN_00096	272620.KPN_00096	GO Process	GO:0006023	Aminoglycan biosynthetic process
KPN_00096	272620.KPN_00096	GO Process	GO:0006024	Glycosaminoglycan biosynthetic process
KPN_00096	272620.KPN_00096	GO Process	GO:0006807	Nitrogen compound metabolic process
KPN_00096	272620.KPN_00096	GO Process	GO:0008152	Metabolic process
KPN_00096	272620.KPN_00096	GO Process	GO:0008360	Regulation of cell shape
KPN_00096	272620.KPN_00096	GO Process	GO:0009058	Biosynthetic process
KPN_00096	272620.KPN_00096	GO Process	GO:0009059	Macromolecule biosynthetic process
KPN_00096	272620.KPN_00096	GO Process	GO:0009252	Peptidoglycan biosynthetic process
KPN_00096	272620.KPN_00096	GO Process	GO:0009273	Peptidoglycan-based cell wall biogenesis
KPN_00096	272620.KPN_00096	GO Process	GO:0009987	Cellular process
KPN_00096	272620.KPN_00096	GO Process	GO:0016043	Cellular component organization
KPN_00096	272620.KPN_00096	GO Process	GO:0022603	Regulation of anatomical structure morphogenesis
KPN_00096	272620.KPN_00096	GO Process	GO:0022604	Regulation of cell morphogenesis
KPN_00096	272620.KPN_00096	GO Process	GO:0030203	Glycosaminoglycan metabolic process
KPN_00096	272620.KPN_00096	GO Process	GO:0034645	Cellular macromolecule biosynthetic process
KPN_00096	272620.KPN_00096	GO Process	GO:0042546	Cell wall biogenesis
KPN_00096	272620.KPN_00096	GO Process	GO:0043170	Macromolecule metabolic process
KPN_00096	272620.KPN_00096	GO Process	GO:0044036	Cell wall macromolecule metabolic process
KPN_00096	272620.KPN_00096	GO Process	GO:0044038	Cell wall macromolecule biosynthetic process
KPN_00096	272620.KPN_00096	GO Process	GO:0044085	Cellular component biogenesis
KPN_00096	272620.KPN_00096	GO Process	GO:0044237	Cellular metabolic process
KPN_00096	272620.KPN_00096	GO Process	GO:0044249	Cellular biosynthetic process
KPN_00096	272620.KPN_00096	GO Process	GO:0044260	Cellular macromolecule metabolic process
KPN_00096	272620.KPN_00096	GO Process	GO:0045229	External encapsulating structure organization
KPN_00096	272620.KPN_00096	GO Process	GO:0050789	Regulation of biological process
KPN_00096	272620.KPN_00096	GO Process	GO:0050793	Regulation of developmental process
KPN_00096	272620.KPN_00096	GO Process	GO:0065007	Biological regulation
KPN_00096	272620.KPN_00096	GO Process	GO:0065008	Regulation of biological quality
KPN_00096	272620.KPN_00096	GO Process	GO:0070589	Cellular component macromolecule biosynthetic process
KPN_00096	272620.KPN_00096	GO Process	GO:0071554	Cell wall organization or biogenesis
KPN_00096	272620.KPN_00096	GO Process	GO:0071555	Cell wall organization
KPN_00096	272620.KPN_00096	GO Process	GO:0071704	Organic substance metabolic process
KPN_00096	272620.KPN_00096	GO Process	GO:0071840	Cellular component organization or biogenesis
KPN_00096	272620.KPN_00096	GO Process	GO:1901135	Carbohydrate derivative metabolic process
KPN_00096	272620.KPN_00096	GO Process	GO:1901137	Carbohydrate derivative biosynthetic process
KPN_00096	272620.KPN_00096	GO Process	GO:1901564	Organonitrogen compound metabolic process
KPN_00096	272620.KPN_00096	GO Process	GO:1901566	Organonitrogen compound biosynthetic process
KPN_00096	272620.KPN_00096	GO Process	GO:1901576	Organic substance biosynthetic process
KPN_00096	272620.KPN_00096	GO Function	GO:0000166	Nucleotide binding
KPN_00096	272620.KPN_00096	GO Function	GO:0003824	Catalytic activity
KPN_00096	272620.KPN_00096	GO Function	GO:0005488	Binding
KPN_00096	272620.KPN_00096	GO Function	GO:0005524	ATP binding
KPN_00096	272620.KPN_00096	GO Function	GO:0008716	D-alanine-D-alanine ligase activity
KPN_00096	272620.KPN_00096	GO Function	GO:0016874	Ligase activity
KPN_00096	272620.KPN_00096	GO Function	GO:0016879	Ligase activity, forming carbon-nitrogen bonds
KPN_00096	272620.KPN_00096	GO Function	GO:0016881	Acid-amino acid ligase activity
KPN_00096	272620.KPN_00096	GO Function	GO:0017076	Purine nucleotide binding
KPN_00096	272620.KPN_00096	GO Function	GO:0030554	Adenyl nucleotide binding
KPN_00096	272620.KPN_00096	GO Function	GO:0032553	Ribonucleotide binding
KPN_00096	272620.KPN_00096	GO Function	GO:0032555	Purine ribonucleotide binding
KPN_00096	272620.KPN_00096	GO Function	GO:0032559	Adenyl ribonucleotide binding
KPN_00096	272620.KPN_00096	GO Function	GO:0035639	Purine ribonucleoside triphosphate binding
KPN_00096	272620.KPN_00096	GO Function	GO:0036094	Small molecule binding
KPN_00096	272620.KPN_00096	GO Function	GO:0043167	Ion binding
KPN_00096	272620.KPN_00096	GO Function	GO:0043168	Anion binding
KPN_00096	272620.KPN_00096	GO Function	GO:0043169	Cation binding
KPN_00096	272620.KPN_00096	GO Function	GO:0046872	Metal ion binding
KPN_00096	272620.KPN_00096	GO Function	GO:0097159	Organic cyclic compound binding
KPN_00096	272620.KPN_00096	GO Function	GO:0097367	Carbohydrate derivative binding
KPN_00096	272620.KPN_00096	GO Function	GO:1901265	Nucleoside phosphate binding
KPN_00096	272620.KPN_00096	GO Function	GO:1901363	Heterocyclic compound binding
KPN_00096	272620.KPN_00096	GO Component	GO:0005622	Intracellular
KPN_00096	272620.KPN_00096	GO Component	GO:0005737	Cytoplasm
KPN_00096	272620.KPN_00096	GO Component	GO:0110165	Cellular anatomical entity
KPN_00096	272620.KPN_00096	STRING clusters	CL:813	Mixed, incl. external encapsulating structure organization, and lipopolysaccharide biosynthesis
KPN_00096	272620.KPN_00096	STRING clusters	CL:989	Peptidoglycan metabolic process, and cell cycle
KPN_00096	272620.KPN_00096	STRING clusters	CL:990	Regulation of cell shape, and cell cycle
KPN_00096	272620.KPN_00096	STRING clusters	CL:991	Cell cycle, and regulation of cell shape
KPN_00096	272620.KPN_00096	STRING clusters	CL:992	Mixed, incl. cell cycle, and lytic transglycosylase activity
KPN_00096	272620.KPN_00096	STRING clusters	CL:993	Cell cycle, and D-Alanine metabolism
KPN_00096	272620.KPN_00096	STRING clusters	CL:995	Cell cycle, and lipid glycosylation
KPN_00096	272620.KPN_00096	STRING clusters	CL:996	Peptidoglycan biosynthesis
KPN_00096	272620.KPN_00096	UniProt Keywords	KW-0436	Ligase
KPN_00134	272620.KPN_00134	GO Process	GO:0015976	Carbon utilization
KPN_00134	272620.KPN_00134	GO Function	GO:0003824	Catalytic activity
KPN_00134	272620.KPN_00134	GO Function	GO:0004089	Carbonate dehydratase activity
KPN_00134	272620.KPN_00134	GO Function	GO:0005488	Binding
KPN_00134	272620.KPN_00134	GO Function	GO:0008270	Zinc ion binding
KPN_00134	272620.KPN_00134	GO Function	GO:0016829	Lyase activity
KPN_00134	272620.KPN_00134	GO Function	GO:0016835	Carbon-oxygen lyase activity
KPN_00134	272620.KPN_00134	GO Function	GO:0016836	Hydro-lyase activity
KPN_00134	272620.KPN_00134	GO Function	GO:0043167	Ion binding
KPN_00134	272620.KPN_00134	GO Function	GO:0043169	Cation binding
KPN_00134	272620.KPN_00134	GO Function	GO:0046872	Metal ion binding
KPN_00134	272620.KPN_00134	GO Function	GO:0046914	Transition metal ion binding
KPN_00134	272620.KPN_00134	GO Component	GO:0005622	Intracellular
KPN_00134	272620.KPN_00134	GO Component	GO:0005737	Cytoplasm
KPN_00134	272620.KPN_00134	GO Component	GO:0110165	Cellular anatomical entity
KPN_00134	272620.KPN_00134	STRING clusters	CL:4727	Carbonate dehydratase activity, and protein homotrimerization
KPN_00134	272620.KPN_00134	UniProt Keywords	KW-0456	Lyase
KPN_00134	272620.KPN_00134	UniProt Keywords	KW-0862	Zinc
KPN_00192	272620.KPN_00192	GO Process	GO:0005975	Carbohydrate metabolic process
KPN_00192	272620.KPN_00192	GO Process	GO:0006629	Lipid metabolic process
KPN_00192	272620.KPN_00192	GO Process	GO:0006643	Membrane lipid metabolic process
KPN_00192	272620.KPN_00192	GO Process	GO:0006644	Phospholipid metabolic process
KPN_00192	272620.KPN_00192	GO Process	GO:0006664	Glycolipid metabolic process
KPN_00192	272620.KPN_00192	GO Process	GO:0006793	Phosphorus metabolic process
KPN_00192	272620.KPN_00192	GO Process	GO:0006796	Phosphate-containing compound metabolic process
KPN_00192	272620.KPN_00192	GO Process	GO:0008152	Metabolic process
KPN_00192	272620.KPN_00192	GO Process	GO:0008610	Lipid biosynthetic process
KPN_00192	272620.KPN_00192	GO Process	GO:0008654	Phospholipid biosynthetic process
KPN_00192	272620.KPN_00192	GO Process	GO:0009058	Biosynthetic process
KPN_00192	272620.KPN_00192	GO Process	GO:0009245	Lipid a biosynthetic process
KPN_00192	272620.KPN_00192	GO Process	GO:0009247	Glycolipid biosynthetic process
KPN_00192	272620.KPN_00192	GO Process	GO:0009311	Oligosaccharide metabolic process
KPN_00192	272620.KPN_00192	GO Process	GO:0009312	Oligosaccharide biosynthetic process
KPN_00192	272620.KPN_00192	GO Process	GO:0009987	Cellular process
KPN_00192	272620.KPN_00192	GO Process	GO:0016051	Carbohydrate biosynthetic process
KPN_00192	272620.KPN_00192	GO Process	GO:0019637	Organophosphate metabolic process
KPN_00192	272620.KPN_00192	GO Process	GO:0044237	Cellular metabolic process
KPN_00192	272620.KPN_00192	GO Process	GO:0044238	Primary metabolic process
KPN_00192	272620.KPN_00192	GO Process	GO:0044249	Cellular biosynthetic process
KPN_00192	272620.KPN_00192	GO Process	GO:0044255	Cellular lipid metabolic process
KPN_00192	272620.KPN_00192	GO Process	GO:0046467	Membrane lipid biosynthetic process
KPN_00192	272620.KPN_00192	GO Process	GO:0046493	Lipid a metabolic process
KPN_00192	272620.KPN_00192	GO Process	GO:0071704	Organic substance metabolic process
KPN_00192	272620.KPN_00192	GO Process	GO:0090407	Organophosphate biosynthetic process
KPN_00192	272620.KPN_00192	GO Process	GO:1901135	Carbohydrate derivative metabolic process
KPN_00192	272620.KPN_00192	GO Process	GO:1901137	Carbohydrate derivative biosynthetic process
KPN_00192	272620.KPN_00192	GO Process	GO:1901269	Lipooligosaccharide metabolic process
KPN_00192	272620.KPN_00192	GO Process	GO:1901271	Lipooligosaccharide biosynthetic process
KPN_00192	272620.KPN_00192	GO Process	GO:1901576	Organic substance biosynthetic process
KPN_00192	272620.KPN_00192	GO Process	GO:1903509	Liposaccharide metabolic process
KPN_00192	272620.KPN_00192	GO Function	GO:0003824	Catalytic activity
KPN_00192	272620.KPN_00192	GO Function	GO:0016410	N-acyltransferase activity
KPN_00192	272620.KPN_00192	GO Function	GO:0016740	Transferase activity
KPN_00192	272620.KPN_00192	GO Function	GO:0016746	Transferase activity, transferring acyl groups
KPN_00192	272620.KPN_00192	GO Function	GO:0016747	Transferase activity, transferring acyl groups other than amino-acyl groups
KPN_00192	272620.KPN_00192	GO Component	GO:0005622	Intracellular
KPN_00192	272620.KPN_00192	GO Component	GO:0005737	Cytoplasm
KPN_00192	272620.KPN_00192	GO Component	GO:0005829	Cytosol
KPN_00192	272620.KPN_00192	GO Component	GO:0110165	Cellular anatomical entity
KPN_00192	272620.KPN_00192	STRING clusters	CL:813	Mixed, incl. external encapsulating structure organization, and lipopolysaccharide biosynthesis
KPN_00192	272620.KPN_00192	STRING clusters	CL:814	Mixed, incl. lipopolysaccharide biosynthesis, and membrane organization
KPN_00192	272620.KPN_00192	STRING clusters	CL:815	Mixed, incl. lipopolysaccharide biosynthesis, and membrane organization
KPN_00192	272620.KPN_00192	STRING clusters	CL:917	Lipopolysaccharide biosynthesis
KPN_00192	272620.KPN_00192	STRING clusters	CL:919	Lipopolysaccharide biosynthesis
KPN_00192	272620.KPN_00192	STRING clusters	CL:920	Lipid A biosynthesis, and Lipopolysaccharide biosynthesis
KPN_00192	272620.KPN_00192	STRING clusters	CL:923	Lipid A biosynthesis
KPN_00192	272620.KPN_00192	UniProt Keywords	KW-0012	Acyltransferase
KPN_00192	272620.KPN_00192	UniProt Keywords	KW-0441	Lipid A biosynthesis
KPN_00192	272620.KPN_00192	UniProt Keywords	KW-0443	Lipid metabolism
KPN_00192	272620.KPN_00192	UniProt Keywords	KW-0444	Lipid biosynthesis
KPN_00192	272620.KPN_00192	UniProt Keywords	KW-0677	Repeat
KPN_00192	272620.KPN_00192	UniProt Keywords	KW-0808	Transferase
KPN_00323	272620.KPN_00323	GO Process	GO:0000270	Peptidoglycan metabolic process
KPN_00323	272620.KPN_00323	GO Process	GO:0006022	Aminoglycan metabolic process
KPN_00323	272620.KPN_00323	GO Process	GO:0006023	Aminoglycan biosynthetic process
KPN_00323	272620.KPN_00323	GO Process	GO:0006024	Glycosaminoglycan biosynthetic process
KPN_00323	272620.KPN_00323	GO Process	GO:0006807	Nitrogen compound metabolic process
KPN_00323	272620.KPN_00323	GO Process	GO:0008152	Metabolic process
KPN_00323	272620.KPN_00323	GO Process	GO:0008360	Regulation of cell shape
KPN_00323	272620.KPN_00323	GO Process	GO:0009058	Biosynthetic process
KPN_00323	272620.KPN_00323	GO Process	GO:0009059	Macromolecule biosynthetic process
KPN_00323	272620.KPN_00323	GO Process	GO:0009252	Peptidoglycan biosynthetic process
KPN_00323	272620.KPN_00323	GO Process	GO:0009273	Peptidoglycan-based cell wall biogenesis
KPN_00323	272620.KPN_00323	GO Process	GO:0009987	Cellular process
KPN_00323	272620.KPN_00323	GO Process	GO:0016043	Cellular component organization
KPN_00323	272620.KPN_00323	GO Process	GO:0022603	Regulation of anatomical structure morphogenesis
KPN_00323	272620.KPN_00323	GO Process	GO:0022604	Regulation of cell morphogenesis
KPN_00323	272620.KPN_00323	GO Process	GO:0030203	Glycosaminoglycan metabolic process
KPN_00323	272620.KPN_00323	GO Process	GO:0034645	Cellular macromolecule biosynthetic process
KPN_00323	272620.KPN_00323	GO Process	GO:0042546	Cell wall biogenesis
KPN_00323	272620.KPN_00323	GO Process	GO:0043170	Macromolecule metabolic process
KPN_00323	272620.KPN_00323	GO Process	GO:0044036	Cell wall macromolecule metabolic process
KPN_00323	272620.KPN_00323	GO Process	GO:0044038	Cell wall macromolecule biosynthetic process
KPN_00323	272620.KPN_00323	GO Process	GO:0044085	Cellular component biogenesis
KPN_00323	272620.KPN_00323	GO Process	GO:0044237	Cellular metabolic process
KPN_00323	272620.KPN_00323	GO Process	GO:0044249	Cellular biosynthetic process
KPN_00323	272620.KPN_00323	GO Process	GO:0044260	Cellular macromolecule metabolic process
KPN_00323	272620.KPN_00323	GO Process	GO:0045229	External encapsulating structure organization
KPN_00323	272620.KPN_00323	GO Process	GO:0050789	Regulation of biological process
KPN_00323	272620.KPN_00323	GO Process	GO:0050793	Regulation of developmental process
KPN_00323	272620.KPN_00323	GO Process	GO:0065007	Biological regulation
KPN_00323	272620.KPN_00323	GO Process	GO:0065008	Regulation of biological quality
KPN_00323	272620.KPN_00323	GO Process	GO:0070589	Cellular component macromolecule biosynthetic process
KPN_00323	272620.KPN_00323	GO Process	GO:0071554	Cell wall organization or biogenesis
KPN_00323	272620.KPN_00323	GO Process	GO:0071555	Cell wall organization
KPN_00323	272620.KPN_00323	GO Process	GO:0071704	Organic substance metabolic process
KPN_00323	272620.KPN_00323	GO Process	GO:0071840	Cellular component organization or biogenesis
KPN_00323	272620.KPN_00323	GO Process	GO:1901135	Carbohydrate derivative metabolic process
KPN_00323	272620.KPN_00323	GO Process	GO:1901137	Carbohydrate derivative biosynthetic process
KPN_00323	272620.KPN_00323	GO Process	GO:1901564	Organonitrogen compound metabolic process
KPN_00323	272620.KPN_00323	GO Process	GO:1901566	Organonitrogen compound biosynthetic process
KPN_00323	272620.KPN_00323	GO Process	GO:1901576	Organic substance biosynthetic process
KPN_00323	272620.KPN_00323	GO Function	GO:0000166	Nucleotide binding
KPN_00323	272620.KPN_00323	GO Function	GO:0003824	Catalytic activity
KPN_00323	272620.KPN_00323	GO Function	GO:0005488	Binding
KPN_00323	272620.KPN_00323	GO Function	GO:0005524	ATP binding
KPN_00323	272620.KPN_00323	GO Function	GO:0008716	D-alanine-D-alanine ligase activity
KPN_00323	272620.KPN_00323	GO Function	GO:0016874	Ligase activity
KPN_00323	272620.KPN_00323	GO Function	GO:0016879	Ligase activity, forming carbon-nitrogen bonds
KPN_00323	272620.KPN_00323	GO Function	GO:0016881	Acid-amino acid ligase activity
KPN_00323	272620.KPN_00323	GO Function	GO:0017076	Purine nucleotide binding
KPN_00323	272620.KPN_00323	GO Function	GO:0030554	Adenyl nucleotide binding
KPN_00323	272620.KPN_00323	GO Function	GO:0032553	Ribonucleotide binding
KPN_00323	272620.KPN_00323	GO Function	GO:0032555	Purine ribonucleotide binding
KPN_00323	272620.KPN_00323	GO Function	GO:0032559	Adenyl ribonucleotide binding
KPN_00323	272620.KPN_00323	GO Function	GO:0035639	Purine ribonucleoside triphosphate binding
KPN_00323	272620.KPN_00323	GO Function	GO:0036094	Small molecule binding
KPN_00323	272620.KPN_00323	GO Function	GO:0043167	Ion binding
KPN_00323	272620.KPN_00323	GO Function	GO:0043168	Anion binding
KPN_00323	272620.KPN_00323	GO Function	GO:0043169	Cation binding
KPN_00323	272620.KPN_00323	GO Function	GO:0046872	Metal ion binding
KPN_00323	272620.KPN_00323	GO Function	GO:0097159	Organic cyclic compound binding
KPN_00323	272620.KPN_00323	GO Function	GO:0097367	Carbohydrate derivative binding
KPN_00323	272620.KPN_00323	GO Function	GO:1901265	Nucleoside phosphate binding
KPN_00323	272620.KPN_00323	GO Function	GO:1901363	Heterocyclic compound binding
KPN_00323	272620.KPN_00323	GO Component	GO:0005622	Intracellular
KPN_00323	272620.KPN_00323	GO Component	GO:0005737	Cytoplasm
KPN_00323	272620.KPN_00323	GO Component	GO:0110165	Cellular anatomical entity
KPN_00323	272620.KPN_00323	STRING clusters	CL:813	Mixed, incl. external encapsulating structure organization, and lipopolysaccharide biosynthesis
KPN_00323	272620.KPN_00323	STRING clusters	CL:989	Peptidoglycan metabolic process, and cell cycle
KPN_00323	272620.KPN_00323	STRING clusters	CL:990	Regulation of cell shape, and cell cycle
KPN_00323	272620.KPN_00323	STRING clusters	CL:991	Cell cycle, and regulation of cell shape
KPN_00323	272620.KPN_00323	STRING clusters	CL:992	Mixed, incl. cell cycle, and lytic transglycosylase activity
KPN_00323	272620.KPN_00323	STRING clusters	CL:993	Cell cycle, and D-Alanine metabolism
KPN_00323	272620.KPN_00323	UniProt Keywords	KW-0067	ATP-binding
KPN_00323	272620.KPN_00323	UniProt Keywords	KW-0133	Cell shape
KPN_00323	272620.KPN_00323	UniProt Keywords	KW-0436	Ligase
KPN_00323	272620.KPN_00323	UniProt Keywords	KW-0460	Magnesium
KPN_00323	272620.KPN_00323	UniProt Keywords	KW-0464	Manganese
KPN_00323	272620.KPN_00323	UniProt Keywords	KW-0479	Metal-binding
KPN_00323	272620.KPN_00323	UniProt Keywords	KW-0547	Nucleotide-binding
KPN_00323	272620.KPN_00323	UniProt Keywords	KW-0573	Peptidoglycan synthesis
KPN_00323	272620.KPN_00323	UniProt Keywords	KW-0961	Cell wall biogenesis/degradation
KPN_00323	272620.KPN_00323	UniProt Keywords	KW-0963	Cytoplasm
KPN_01021	272620.KPN_01021	GO Process	GO:0006082	Organic acid metabolic process
KPN_01021	272620.KPN_01021	GO Process	GO:0006520	Cellular amino acid metabolic process
KPN_01021	272620.KPN_01021	GO Process	GO:0006541	Glutamine metabolic process
KPN_01021	272620.KPN_01021	GO Process	GO:0006542	Glutamine biosynthetic process
KPN_01021	272620.KPN_01021	GO Process	GO:0006576	Cellular biogenic amine metabolic process
KPN_01021	272620.KPN_01021	GO Process	GO:0006595	Polyamine metabolic process
KPN_01021	272620.KPN_01021	GO Process	GO:0006598	Polyamine catabolic process
KPN_01021	272620.KPN_01021	GO Process	GO:0006807	Nitrogen compound metabolic process
KPN_01021	272620.KPN_01021	GO Process	GO:0008152	Metabolic process
KPN_01021	272620.KPN_01021	GO Process	GO:0008652	Cellular amino acid biosynthetic process
KPN_01021	272620.KPN_01021	GO Process	GO:0009056	Catabolic process
KPN_01021	272620.KPN_01021	GO Process	GO:0009058	Biosynthetic process
KPN_01021	272620.KPN_01021	GO Process	GO:0009064	Glutamine family amino acid metabolic process
KPN_01021	272620.KPN_01021	GO Process	GO:0009084	Glutamine family amino acid biosynthetic process
KPN_01021	272620.KPN_01021	GO Process	GO:0009308	Amine metabolic process
KPN_01021	272620.KPN_01021	GO Process	GO:0009310	Amine catabolic process
KPN_01021	272620.KPN_01021	GO Process	GO:0009445	Putrescine metabolic process
KPN_01021	272620.KPN_01021	GO Process	GO:0009447	Putrescine catabolic process
KPN_01021	272620.KPN_01021	GO Process	GO:0009987	Cellular process
KPN_01021	272620.KPN_01021	GO Process	GO:0016053	Organic acid biosynthetic process
KPN_01021	272620.KPN_01021	GO Process	GO:0019752	Carboxylic acid metabolic process
KPN_01021	272620.KPN_01021	GO Process	GO:0034641	Cellular nitrogen compound metabolic process
KPN_01021	272620.KPN_01021	GO Process	GO:0042402	Cellular biogenic amine catabolic process
KPN_01021	272620.KPN_01021	GO Process	GO:0043436	Oxoacid metabolic process
KPN_01021	272620.KPN_01021	GO Process	GO:0044106	Cellular amine metabolic process
KPN_01021	272620.KPN_01021	GO Process	GO:0044237	Cellular metabolic process
KPN_01021	272620.KPN_01021	GO Process	GO:0044238	Primary metabolic process
KPN_01021	272620.KPN_01021	GO Process	GO:0044249	Cellular biosynthetic process
KPN_01021	272620.KPN_01021	GO Process	GO:0044281	Small molecule metabolic process
KPN_01021	272620.KPN_01021	GO Process	GO:0044283	Small molecule biosynthetic process
KPN_01021	272620.KPN_01021	GO Process	GO:0046394	Carboxylic acid biosynthetic process
KPN_01021	272620.KPN_01021	GO Process	GO:0071704	Organic substance metabolic process
KPN_01021	272620.KPN_01021	GO Process	GO:1901564	Organonitrogen compound metabolic process
KPN_01021	272620.KPN_01021	GO Process	GO:1901565	Organonitrogen compound catabolic process
KPN_01021	272620.KPN_01021	GO Process	GO:1901566	Organonitrogen compound biosynthetic process
KPN_01021	272620.KPN_01021	GO Process	GO:1901575	Organic substance catabolic process
KPN_01021	272620.KPN_01021	GO Process	GO:1901576	Organic substance biosynthetic process
KPN_01021	272620.KPN_01021	GO Process	GO:1901605	Alpha-amino acid metabolic process
KPN_01021	272620.KPN_01021	GO Process	GO:1901607	Alpha-amino acid biosynthetic process
KPN_01021	272620.KPN_01021	GO Function	GO:0000166	Nucleotide binding
KPN_01021	272620.KPN_01021	GO Function	GO:0003824	Catalytic activity
KPN_01021	272620.KPN_01021	GO Function	GO:0004356	Glutamate-ammonia ligase activity
KPN_01021	272620.KPN_01021	GO Function	GO:0005488	Binding
KPN_01021	272620.KPN_01021	GO Function	GO:0005515	Protein binding
KPN_01021	272620.KPN_01021	GO Function	GO:0005524	ATP binding
KPN_01021	272620.KPN_01021	GO Function	GO:0008134	Transcription factor binding
KPN_01021	272620.KPN_01021	GO Function	GO:0016211	Ammonia ligase activity
KPN_01021	272620.KPN_01021	GO Function	GO:0016874	Ligase activity
KPN_01021	272620.KPN_01021	GO Function	GO:0016879	Ligase activity, forming carbon-nitrogen bonds
KPN_01021	272620.KPN_01021	GO Function	GO:0016880	Acid-ammonia (or amide) ligase activity
KPN_01021	272620.KPN_01021	GO Function	GO:0017076	Purine nucleotide binding
KPN_01021	272620.KPN_01021	GO Function	GO:0030554	Adenyl nucleotide binding
